排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0CYXKNB1Y,MESVIER 狗胸背带 大中小型犬通用 带1.5米牵引绳 可调节反光透气 防暴冲 散步旅行训练配件,MESVIER,4.7,9646,219.12,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
2,B00NABTG60,Amazon Basics 拾便袋 带分配器 黑色 600只（40卷） 升级防漏 无香 含牵引绳挂钩,Amazon Basics,4.9,235663,284.03,2000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
3,B0153V4AOM,Nupec 小型犬成犬粮，含Omega 3和6，8kg装。,Nupec,4.8,15715,1170.84,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
4,B07DCJ8B3S,Ganador Premium 犬用干粮 15kg,Ganador,4.8,1710,763.5,5000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
5,B01MQFPHMN,Ganador Premium 成犬粮 20kg，小型犬，黑色。包装可能不同。,Ganador,4.7,2577,956.0,4000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
6,B0153V49XO,Nupec 小型犬成年狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8510,402.94,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
7,B0CXYTC8WM,胜者狗干粮20kg,Ganador,4.7,1721,913.96,3000,亚马逊官方(上月购买量),2024-03-13,29,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
8,B0153V7ZTO,Purina Dog Chow 成年中大型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4119,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
9,B0D43R8KKL,Fancy Pets MS 犬猫三文鱼油250ml - 含Omega3（DHA和EPA） - 健康皮肤、亮泽毛发、强健免疫系统,Medical Solutions,4.5,2060,149.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
10,B0153V41AU,Nupec 成年犬狗粮 含Omega 3和6 - 1包x15kg,Nupec,4.8,7942,1732.09,2000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
11,B09R93SSD5,Purina Beneful成犬全犬种亮泽健康三文鱼味10Kg,Purina,4.8,4253,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
12,B01N30FXOM,普瑞纳Dog Chow成犬迷你小型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4918,336.0,2000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
13,B07XZHXZW4,HI MULTI PRO 成年犬优质粮 25kg 含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6533,980.0,1000,亚马逊官方(上月购买量),2015-10-07,130,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/KM 63 伊拉普阿托 - 拉彼达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
14,B0B1W1ZZGQ,伊纳宝 Churu 猫咪奶油零食，4种金枪鱼口味混合，低热量，50支装（每支14g）,INABA,4.9,1572,663.73,2000,亚马逊官方(上月购买量),2023-10-29,33,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
15,B003CL6Q84,希尔思科学饮食小型迷你犬成犬鸡肉味狗粮7kg | 希尔思犬粮，真鸡肉，小型犬，健康消化，强免疫系统,Hill's Science Diet,4.8,10736,960.0,1000,亚马逊官方(上月购买量),2013-07-08,157,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
16,B0185OQ6VO,DRY PET 宠物训练垫 50片,Dry Pet,4.6,3744,298.0,700,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
17,B0CF63JSS9,"Dogelthy 纯三文鱼油，含Omega 3,6,9，犬用 | 每剂量含300毫克EPA和DHA，鱼油补充剂",Dogelthy,4.7,3033,579.0,1000,亚马逊官方(上月购买量),2023-08-09,36,3,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉 | 含葡萄糖胺、软骨素和II型胶原蛋白UCII，鱼肉味，270g,Dogelthy,4.6,2103,1067.0,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
19,B0153V43UI,Nupec 成犬狗粮，含Omega 3和6，5公斤装。,Nupec,4.8,4016,678.0,600,亚马逊官方(上月购买量),2015-09-01,131,3,Biencomelon,第三方(墨西哥),墨西哥,MX/72130/PUEBLA/HEROICA PUEBLA DE ZARAGOZA/LA LIBERTAD/10 PONIENTE 913B,FBA,https://www.amazon.com.mx/dp/B0153V43UI,True
20,B08JSG74RV,Ganador 优质超级食品 20kg 中大型成犬粮,Ganador,4.7,2898,1135.0,4000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
21,B01N0AG6OF,Ganador 优质幼犬粮 20kg，中型及大型犬种，包装可能不同。,Ganador,4.7,4780,956.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
22,B09R916GQ3,普瑞纳宝能成犬牛肉味狗粮10kg,WeTap,4.8,2640,527.0,2000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
23,B071HPBSHV,Amazon Basics 公狗纸尿裤，30片装，小号，超吸水一次性，安全贴合防漏舒适,Amazon Basics,4.5,32185,460.81,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
24,B0B43X13C2,狗床，耐用舒适，柔软填充，尺寸颜色可选（中号，黑/灰）,PETS APPAREL HILLS,4.6,10406,399.2,100,亚马逊官方(上月购买量),2022-06-14,50,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158号公寓202,FBA,https://www.amazon.com.mx/dp/B0B43X13C2,True
25,B07TGKCWWP,Dry Pet 狗用纸尿裤 CH码 12片装,Fancy Pets,4.5,1449,131.53,600,亚马逊官方(上月购买量),2019-06-25,86,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
26,B0F96F3XWF,King Dog & Cat 狗狗训练垫 Clean Pet，40片，60x60厘米，6层，超强吸收，卫生洁净,King Dog & Cat,4.7,10,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
27,B01FKNX3FU,Ganador 小型犬成犬 20kg 蓝色,Ganador,4.8,1536,721.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
28,B0118VV13O,希尔思科学膳食 狗狗训练奖励零食 鸡肉味 90g | 希尔思狗零食，促进消化健康，增强免疫系统，含Omega-6和维生素E,Hill's,4.7,3889,110.0,500,亚马逊官方(上月购买量),2016-06-24,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
29,B0153V3YEY,Nupec 狗粮，成犬和幼犬适用，含维生素E和硒，2公斤装。,Nupec,4.8,9510,345.0,200,亚马逊官方(上月购买量),2015-09-01,131,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3YEY,True
30,B07PY5FGR1,Cloralex宠物除异味 3.75升,Cloralex,4.8,2494,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
31,B0BQTFBXHP,Hill's Science Diet 小型犬老年犬粮 小颗粒鸡肉味 6.8kg | Hill's狗粮，真鸡肉，老年支持，心脏和肾脏健康,Hill's Science Diet,4.7,478,1152.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
32,B0CK32S653,Waggys三文鱼零食，天然无谷物犬用，100粒,Waggys,4.6,656,189.0,900,亚马逊官方(上月购买量),2023-09-28,34,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
33,B0DRP2NFR5,Carmelie 犬用天然酵母舒缓配方，促进健康止痒，护理犬耳不适，缓解犬只瘙痒，支持抗过敏，缓解,Carmelie,4.0,571,262.88,600,亚马逊官方(上月购买量),2025-09-08,11,1,Arnold's Star,第三方,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
34,B01FUDI7OC,Nupec 体重控制犬粮，适用于超重或肥胖犬，15kg装。,Nupec,4.8,3941,2249.0,800,亚马逊官方(上月购买量),2016-05-18,123,3,Selectashop,第三方(墨西哥),墨西哥,墨西哥/01729/墨西哥城/墨西哥城/阿尔坎塔里利亚/德西耶托德洛斯莱昂内斯 5547 内 B605,FBA,https://www.amazon.com.mx/dp/B01FUDI7OC,True
35,B075N8M4BQ,西莎犬用食品包，菲力牛排原汁味，24包，75克/包,Cesar,4.7,800,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
36,B0BBSG79MX,宝路高蛋白成犬粮 牛肉鸡肉味 24袋，每袋85g，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1161,223.6,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
37,B09232RF2N,Perfect Sense Alimento para Perro Senior 3 kg | Croquetas Naturales con Glucosamina y Condroitina | para Perros Adultos Mayores | Tamaño Pequeño,Perfect Sense,4.7,710,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
38,B08NWZD6MS,Spring Blossoms - 专业2合1猫狗美容梳，轻松去除毛结和缠结，宠物安全刷（橙色）,Spring Blossoms,4.8,4312,297.99,700,亚马逊官方(上月购买量),2021-01-06,67,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
39,B01FVRF920,Barkys 80136100614 肉干条 1kg 1件 小号,BARKYS,4.8,1571,259.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
40,B09Y1R1GWL,宝路 小型犬 牛肉片口味湿粮包 含天然成分、蛋白质和纤维 24包 每包100克,Pedigree,4.8,908,225.25,900,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
41,B07PSK15Y2,Nupec 小型犬老年犬粮 - 1 x 8kg,Nupec,4.8,4256,1515.63,800,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
42,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水训练垫，5层防漏快干，71 x 86厘米（超大），60片装，蓝白色,Amazon Basics,4.5,216515,655.51,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
43,B0088LIINY,Earth Rated 狗便袋，8卷共120只，薰衣草香,Earth Rated,4.9,199617,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
44,B01FUDI7F6,Nupec 老年犬粮 15kg装,Nupec,4.8,5201,2132.88,800,亚马逊官方(上月购买量),2016-05-18,123,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
45,B075NFDQR8,西莎成年犬湿粮包，牛肉蔬菜味，75g×24袋,Cesar,4.7,265,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQR8,True
46,B07L9JHXJR,"Taste Of The Wild - Alimento seco para perros Pacific Stream Premium, sin cereales, rico en proteínas | Salmón ahumado como ingrediente principal, todas las etapas de vida, probióticos específicos para la salud digestiva",Taste Of The Wild,4.7,6624,1648.0,600,亚马逊官方(上月购买量),2019-01-30,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
47,B0DF4TZZ82,Dogelthy 脱水鸡爪狗零食 100%天然 | 无防腐剂无人工香料，适合幼犬、成犬和老年犬，作零食和奖励,Dogelthy,4.4,80,239.0,300,亚马逊官方(上月购买量),2024-08-23,24,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5月5日 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
48,B08B1XMBV1,Medical Solutions Fancy Pets 可调节伊丽莎白圈，适用于猫狗，术后防护，防止舔舐和抓挠伤口，3号（29厘米）,Fancy Pets,4.5,3054,114.12,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XMBV1,True
49,B0723HRWJW,Nature's Miracle 犬用去渍除味剂 946毫升 高级配方 去除顽固污渍 中和异味 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23379,299.0,1000,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
50,B003CLAJ1E,希尔思科学饮食小型迷你老年犬粮鸡肉味2kg | 希尔思犬粮，真实鸡肉，小型犬，支持老龄健康，心脏和肾脏保健,Hill's Science Diet,4.8,3256,528.75,700,亚马逊官方(上月购买量),2017-12-05,104,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
51,B09Z6QHGTG,LED灯宠物指甲剪：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应防止过度修剪。适用于狗和猫。,Elvess,4.7,1717,195.65,1000,亚马逊官方(上月购买量),2022-04-29,51,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
52,B07ZV7G6Y6,Purina Beneful 成犬 迷你小型犬 牛肉米饭味 20包x100g,WeTap,4.8,1491,270.18,700,亚马逊官方(上月购买量),2019-10-31,81,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07ZV7G6Y6,True
53,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 人造草皮带托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10084,529.0,600,亚马逊官方(上月购买量),2015-12-02,128,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
54,B09V3K7SKQ,宝路 高蛋白全价成年犬粮 牛肉鸡肉味 含维生素和Omega 6 18kg,Pedigree,4.7,776,671.2,700,亚马逊官方(上月购买量),2022-03-08,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09V3K7SKQ,True
55,B01N30FZTO,Purina Dog Chow 幼犬中大型犬粮 牛肉鸡肉水果味 7.5kg,Dog Chow,4.8,2236,336.0,600,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
56,B0CN7CRSLH,Raganet 宠物椅套，汽车座椅套，沙发套，适合猫狗，可用于后座、后备箱或沙发。尺寸137*147*40cm，防水（全黑色）,Raganet,4.2,1697,212.25,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/惠斯基卢坎·德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
57,B0153V47YU,Nupec小型犬幼犬狗粮，含维生素E和硒，2公斤装。,Nupec,4.8,3168,439.0,800,亚马逊官方(上月购买量),2015-10-06,130,1,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切 50，圣米格尔霍奇曼加区,FBA,https://www.amazon.com.mx/dp/B0153V47YU,True
58,B0GWHHR2P1,战术狗项圈，加厚军用尼龙带手柄，可调节金属扣坚固训练项圈，舒适（粉色，L号）| 粉色，L号，1050D尼龙，金属扣，可调节，适合中大型犬,DAQI,4.7,954,188.0,200,亚马逊官方(上月购买量),2022-04-03,52,15,CHIYING,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
59,B0C4L2W5RB,宠物狗安全胸背带 适合小型、中型及大型犬 含1.5米牵引绳（红色配牵引绳，L号）,UNA MASCOTA,4.6,1304,219.0,,,2023-05-08,39,64,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心（1区）/中央轴线拉萨罗·卡德纳斯 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0C4L2W5RB,True
60,B074M2D1LJ,Perfect Sense 中大型犬成犬粮 MLB 15kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,733,1549.0,400,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
61,B0855ND74T,PetLovers 600张衣物粘毛纸套装 - 超粘粘毛滚筒，宠物除毛滚筒 - 6支装,PetLovers,4.7,36782,364.04,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/北4街7901号 300套房,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
62,B0FSYB5W45,2只装可调节狗狗护耳头罩 黑色 静音舒缓设计 洗澡美容用,OSALOLO,4.0,24,239.99,100,亚马逊官方(上月购买量),2025-09-27,10,3,Bestway-to-go,第三方(中国),中国,中国/518100/广东/龙岗/深圳/泊亭智寓C09/坂田街道马安堂社区中兴路河背工业区11号,FBA,https://www.amazon.com.mx/dp/B0FSYB5W45,True
63,B0DQ6D53RJ,Dogelthy 犬用肠胃辅助补充剂，含益生元和益生菌 | 每勺含超过30亿CFU,Dogelthy,4.6,93,729.0,300,亚马逊官方(上月购买量),2023-08-10,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
64,B0CW618SPM,安全门，婴儿门，宠物/狗狗门，儿童安全门，免打孔，楼梯适用，76-125厘米,MOXIMX,4.7,260,1081.49,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
65,B0BPN22XQT,Platina Plus 宠物除臭剂 超浓缩 100次用量 去污渍 适用于室外、室内、织物和家具 500ml,PLATINA,4.5,932,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,MX/66420/NUEVO LEON/SAN NICOLAS DE LOS GARZA/Local/Av. Barragán 205 Col. Villa Universidad,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
66,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司或227克,Fancy Pets,4.7,6666,40.5,700,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
67,B09Y1NFQ92,宝路成犬湿粮 鸡肉条 24袋 含蛋白质、抗氧化剂和维生素E,,4.8,874,225.25,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1NFQ92,False
68,B0FMDHKH7N,Feandrea 狗床，可拆洗外套，18cm，防水内衬，高边设计，浅灰色，MPGW282GN01,Feandrea,4.5,472,722.49,,,2025-08-19,12,6,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波萨尔科/新圣玛丽亚/维德街83,FBA,https://www.amazon.com.mx/dp/B0FMDHKH7N,True
69,B071937LW8,Regalo Easy Fit 可调婴儿安全门，宽26-42英寸,Regalo,4.5,15838,622.55,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
70,B00NLMJ6F4,VIRBAC Nutri-Plus 营养凝胶 120g | 犬猫兽医专用 | 补充能量维生素 快速恢复 | 适口性佳,Virbac,4.8,329,315.92,700,亚马逊官方(上月购买量),2015-09-08,131,1,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
71,B08QJNMHLZ,Arm & Hammer 犬用全效口腔清洁套装 | 2.5盎司鸡肉味酶解牙膏，附牙刷和指套牙刷 | 小苏打配方，清新口气，控制牙垢,Arm & Hammer,4.7,3258,125.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
72,B0929DKD6Z,Beneful Purina 成年犬粮 热带活力 牛肉火鸡味 10Kg,Beneful,4.8,1518,527.0,500,亚马逊官方(上月购买量),2021-04-12,64,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
73,B0DH23K198,HomeChi 狗狗恢复服 母犬绝育手术衣 防舔腹部伤口 M 灰色,HomeChi,4.5,460,298.99,,,2024-09-14,23,78,ZJFF MX LLC,第三方(中国),中国,中国/518129/广东省/龙岗区/深圳市/F栋六层609/坂田街道大发埔社区布龙路663号,FBA,https://www.amazon.com.mx/dp/B0DH23K198,True
74,B088BH2WLC,Feandrea狗床/宠物床，直径60厘米，可拆洗中央垫，长毛绒毯，灰色渐变MPGW038G01,Feandrea,4.4,5901,399.99,50,亚马逊官方(上月购买量),2020-07-22,73,13,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/比德街83号,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
75,B01A1DJ4GG,Purina Beneful 成年小型犬牛肉味 4Kg,Purina,4.8,1484,241.96,600,亚马逊官方(上月购买量),2015-12-31,128,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
76,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗放松零食，180克（包装可能不同）,Nupec,4.6,5453,108.0,1000,亚马逊官方(上月购买量),2016-11-02,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
77,B07X148WCW,Purina One 中大型成犬粮 鸡肉牛肉味 7kg,WeTap,4.6,736,499.33,500,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
78,B09KQVCC67,Nature's Miracle 去尿渍加强版 犬用 946毫升,Nature's Miracle,4.4,4400,315.0,800,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
