排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0CYXKNB1Y,MESVIER 狗狗胸背带 大中小型犬 带1.5米牵引绳 可调节 反光透气 防爆冲 散步旅行训练 宠物配件,MESVIER,4.7,9663,219.12,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
2,B00NABTG60,Amazon Basics - 狗狗拾便袋，带分配器，黑色，600只（40卷），升级防漏，无香味，含牵引绳夹,Amazon Basics,4.9,235824,282.53,2000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
3,B0153V4AOM,Nupec小型犬成犬狗粮，含Omega 3和6，8kg装,Nupec,4.8,15718,1109.83,4000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
4,B07DCJ8B3S,Ganador Premium成犬干粮15kg,Ganador,4.8,1719,763.5,4000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
5,B09R93SSD5,Purina Beneful 成犬全犬种亮丽健康三文鱼口味 10kg,Purina,4.8,4261,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
6,B0D43R8KKL,Fancy Pets MS 犬猫三文鱼油 250ml - Omega 3含DHA和EPA - 健康皮肤、亮丽毛发、强健免疫系统,Medical Solutions,4.5,2066,149.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
7,B0CDYQ5BRL,Purina Dog Chow 成犬粮 多种蛋白质全犬种 牛肉/鸡肉/三文鱼/猪肉/火鸡味 10kg,Dog Chow,4.9,381,565.0,,,2023-08-07,36,1,,,,,,https://www.amazon.com.mx/dp/B0CDYQ5BRL,True
8,B0153V41AU,Nupec成犬狗粮含Omega-3和Omega-6 - 1包x15公斤,Nupec,4.8,7944,1728.98,2000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
9,B01N30FXOM,Purina Dog Chow成犬小型犬粮 牛肉鸡肉味 7.5公斤,Dog Chow,4.8,4919,336.0,2000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
10,B07XZHXZW4,HI MULTI PRO 成犬优质粮 25kg 含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6536,980.0,1000,亚马逊官方(上月购买量),2015-10-07,130,3,ALBAPESA,第三方,,,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
11,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8515,404.82,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
12,B01MQFPHMN,Ganador 高级小型成犬粮 20kg 黑色，包装可能不同。,Ganador,4.7,2582,956.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
13,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型成犬粮,Ganador,4.7,2906,1135.0,4000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
14,B0153V7ZTO,Purina Dog Chow 中大型成年犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4123,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
15,B003CL6Q84,Hill's Science Diet 小型迷你成年犬鸡肉味狗粮 7kg | Hill's狗粮，真实鸡肉，小型犬，健康消化，强大免疫系统,Hill's Science Diet,4.8,10738,1056.0,1000,亚马逊官方(上月购买量),2013-07-08,157,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
16,B0B1W1ZZGQ,伊纳宝Churu猫咪奶油零食 四种金枪鱼口味 低卡 50支×14g,INABA,4.9,1579,667.0,2000,亚马逊官方(上月购买量),2023-10-29,34,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
17,B0185OQ6VO,宠物训练垫 DRY PET - 50片,Dry Pet,4.6,3744,298.0,800,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
18,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉末补充剂，含葡萄糖胺、软骨素和UC-II型胶原蛋白，鱼味，270克,Dogelthy,4.6,2106,1067.0,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
