排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B01N30FXOM,冠能Dog Chow成犬小型犬牛肉鸡肉味7.5Kg,Dog Chow,4.8,4915,268.05,5000,亚马逊官方(上月购买量),2017-01-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
2,B0CXYTC8WM,冠能狗干粮20kg,Ganador,4.7,1751,680.0,2000,亚马逊官方(上月购买量),2024-03-13,30,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
3,B0153V4AOM,Nupec 小型成犬狗粮 含Omega 3和6 8公斤装,Nupec,4.8,15717,1148.45,5000,亚马逊官方(上月购买量),2015-09-01,133,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
4,B0B1W1ZZGQ,伊纳宝Churu 猫用奶油零食 4种金枪鱼口味混合 低卡路里 14g×50支,INABA,4.9,1637,577.15,3000,亚马逊官方(上月购买量),2023-10-29,35,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
5,B07DCJ8B3S,甘纳多优质狗粮 15kg,Ganador,4.8,1745,726.0,4000,亚马逊官方(上月购买量),2024-05-09,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
6,B08JSG74RV,Ganador Premium Superfoods 20公斤 中大型成年犬粮,Ganador,4.7,2886,999.0,2000,亚马逊官方(上月购买量),2020-09-22,72,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
7,B0CYXHFXNW,MESVIER 中小大型犬用胸背带牵引绳1.5米，可调节反光透气宠物胸背，防爆冲狗狗胸背带，适用于散步旅行训练宠物配件,MESVIER,4.7,9793,249.0,200,亚马逊官方(上月购买量),2024-04-13,29,51,MESVIER,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CYXHFXNW,True
8,B00NABTGY2,Amazon Basics - 狗粪袋，带分配器，黑色，900个（60卷），防漏升级，无香，含皮带夹,Amazon Basics,4.9,236412,349.21,1000,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTGY2,True
9,B01MQFPHMN,Ganador Premium 成犬 20 kg，小型犬，黑色。包装可能不同,Ganador,4.7,2592,999.0,3000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
10,B0153V49XO,Nupec狗粮，成年小型犬用，含Omega 3和6，2公斤装。,Nupec,4.8,8528,348.98,3000,亚马逊官方(上月购买量),2015-09-01,133,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
11,B0153V7ZTO,普瑞纳康多乐成犬中型大型犬牛肉鸡肉味 7.5Kg,Dog Chow,4.8,4134,329.0,4000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
12,B09R93SSD5,普瑞纳Beneful成犬全犬型活力健康三文鱼味10公斤,Purina,4.8,4255,527.0,3000,亚马逊官方(上月购买量),2022-01-26,56,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
13,B01N0AG6OF,Ganador Premium 幼犬粮 20 kg，中型和大型犬适用。包装可能有所不同,Ganador,4.7,4798,979.0,2000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
14,B07XZHXZW4,HI MULTI PRO 成犬优质狗粮 25kg 含益生菌及高生物价值蛋白质,HI MULTI PRO,4.6,6552,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,131,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/伊拉普阿托-拉皮耶达德公路 63 公里处,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
15,B0153V41AU,Nupec 成犬狗粮含Omega 3和6 - 1包 x 15公斤,Nupec,4.8,7940,1749.0,2000,亚马逊官方(上月购买量),2015-09-01,133,1,Abarrotes El Tenayo,第三方(墨西哥),墨西哥,MX/54910/MEXICO/TULTITLAN/VILLA ESMERALDA/CALLE BAHIA PORTOBELLO S/N MZ 27 LOTE 3,FBA,https://www.amazon.com.mx/dp/B0153V41AU,True
16,B0DM9Q93RR,Fancy Pets 猫狗用鲑鱼油医疗解决方案 490ml | 含DHA和EPA的Omega 3 | 健康皮肤、亮丽毛发和强健免疫系统补充剂,Medical Solutions,4.5,2117,328.98,1000,亚马逊官方(上月购买量),2024-11-07,22,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
17,B0CF63JSS9,Dogelthy纯三文鱼油 犬用欧米伽3、6、9三文鱼油,Dogelthy,4.7,3068,579.0,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B0CF4BLG83,Dogelthy 犬用关节保健软骨素粉,Dogelthy,4.6,2104,1067.0,800,亚马逊官方(上月购买量),2023-08-09,37,4,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
19,B0CK32S653,Waggys三文鱼狗零食，天然无谷物狗狗奖励，100粒,Waggys,4.6,684,135.5,1000,亚马逊官方(上月购买量),2023-09-28,36,2,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
20,B09R916GQ3,普瑞纳 Beneful 成犬原味牛肉味 10公斤,WeTap,4.8,2638,527.0,2000,亚马逊官方(上月购买量),2022-01-26,56,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
21,B071HPBSHV,Amazon Basics - 公狗纸尿裤，30片装，小号，超强吸收一次性包裹，贴合稳固，防漏舒适,Amazon Basics,4.5,32176,364.9,600,亚马逊官方(上月购买量),2017-10-23,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
22,B003CL6Q84,希尔思科学配方小型成犬鸡肉味狗粮 7kg,Hill's Science Diet,4.8,10761,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
23,B0FSYB5W45,2只装可调节狗狗耳套，黑色，护耳头套，静音安抚设计，洗澡美容用,OSALOLO,4.1,36,249.0,300,亚马逊官方(上月购买量),2025-09-27,12,3,Bestway-to-go,第三方,,,FBA,https://www.amazon.com.mx/dp/B0FSYB5W45,True
24,B0153V43UI,Nupec 成犬狗粮，含 Omega 3 和 6，5 公斤装,Nupec,4.8,4021,678.0,700,亚马逊官方(上月购买量),2015-09-01,133,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
25,B09Y1R1GWL,宝路小型犬牛肉条味湿粮包，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,927,225.25,1000,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
26,B0F96F3XWF,King Dog & Cat 宠物清洁训练垫，40片装，60 x 60厘米，6层极致吸水卫生狗狗尿垫,King Dog & Cat,4.8,13,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
27,B0185OQ6VO,Dry Pet 宠物训练尿垫 - 50片,Dry Pet,4.6,3744,298.0,900,亚马逊官方(上月购买量),2016-02-29,127,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
28,B0DF4TZZ82,Dogelthy 狗零食 脱水鸡爪 100%天然,Dogelthy,4.4,91,215.1,200,亚马逊官方(上月购买量),2024-08-23,25,6,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
29,B09WP12B7N,宝路狗用湿粮包 羊肉味肉片 含天然成分、蛋白质和纤维 24包 每包100克,Pedigree,4.8,804,200.15,800,亚马逊官方(上月购买量),2022-03-28,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WP12B7N,True
30,B0GWHHR2P1,战术狗项圈，犬只训练用，粉色，L码,DAQI,4.7,974,169.2,200,亚马逊官方(上月购买量),2022-04-03,53,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
31,B01FUDI7F6,Nupec 老年犬粮 15公斤装,Nupec,4.8,5204,2097.63,800,亚马逊官方(上月购买量),2016-05-18,124,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
32,B0153V3ZEI,Nupec 狗粮 幼犬 含维生素E和硒 5公斤装,Nupec,4.8,9520,723.0,200,亚马逊官方(上月购买量),2015-09-01,133,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
33,B08TH7LVQK,狗床，坚固，舒适，带柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10455,269.1,100,亚马逊官方(上月购买量),2021-01-20,68,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/库奥特莫克/内萨瓦尔科约特尔/158 公寓 202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
34,B01FUDI7OC,Nupec 狗粮，体重控制，超重或肥胖犬营养配方，15公斤装,Nupec,4.8,3937,2409.68,700,亚马逊官方(上月购买量),2016-05-18,124,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7OC,True
35,B07PY5FGR1,Cloralex宠物用品，去除异味 3.75升,Cloralex,4.8,2509,89.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
36,B07TGKCWWP,Fancy Pets 宠物狗一次性纸尿裤 CH | 超强吸收 | 12片装 | 适用于失禁、训练和发情期 | 舒适可调节,Fancy Pets,4.5,1248,137.61,500,亚马逊官方(上月购买量),2019-06-25,87,10,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
37,B0CG34P974,狗用安全胸背带（含1.5米牵引绳）小中大型犬适用（紫红色，L）,UNA MASCOTA,4.6,346,192.72,50,亚马逊官方(上月购买量),2023-08-19,37,67,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/市中心（第一区）/中央轴拉扎罗·卡德纳斯 119 号 2、3 号商铺,FBA,https://www.amazon.com.mx/dp/B0CG34P974,True
38,B0DL98VSFP,540个宠物拾便袋，带分配器和夹子，薰衣草香,ESRAIN,4.8,334,230.4,900,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
39,B0088LIINY,Earth Rated 狗屎袋，8卷120只，薰衣草香型,Earth Rated,4.9,200019,140.25,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
40,B0BQTFBXHP,希尔思科学配方小颗粒老年犬鸡肉狗粮 6.8kg,Hill's Science Diet,4.7,482,1344.0,800,亚马逊官方(上月购买量),2022-12-22,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
41,B07NSD6XW3,Nupec 小型老年犬干粮，2公斤，1包,Nupec,4.9,2279,469.0,800,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
42,B01FKNX3FU,Ganador 成犬小型犬 20公斤 蓝色,Ganador,4.8,1542,819.0,1000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
43,B01FVRF920,Barkys 80136100614 肉条零食 1公斤，1件，小号,BARKYS,4.8,1577,299.0,1000,亚马逊官方(上月购买量),2016-05-19,124,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
44,B07L9JHXJR,荒野盛宴太平洋鲑鱼狗粮,Taste Of The Wild,4.6,6654,1562.0,1000,亚马逊官方(上月购买量),2019-01-30,92,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
45,B075NFDQQG,Cesar - 成犬湿粮，羊肉口味 75克/包，24包,Cesar,4.8,151,220.0,100,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQQG,True
46,B08NWZD6MS,Spring Blossoms - 猫狗用专业2合1美容耙，轻松去除毛结和缠结的宠物安全梳（橙色）,Spring Blossoms,4.8,4380,297.99,500,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
47,B008OV91VQ,希尔思科学配方狗用鸡肉味零食 200g,Hill's,4.7,2161,144.0,400,亚马逊官方(上月购买量),2014-09-12,144,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
48,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水垫，5层防漏快干设计，训练用，71 x 86 厘米（超大号），60片装，蓝白,Amazon Basics,4.5,216198,648.95,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
49,B0DKLT7Y8K,Waggys Relax 天然犬用舒缓剂，缓解压力与焦虑，60粒,Waggys,4.4,217,314.1,600,亚马逊官方(上月购买量),2024-10-23,23,1,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
