排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec小型成犬狗粮，含Omega 3和6，8公斤装。,Nupec,4.8,15712,1194.15,4000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B07DCJ8B3S,Ganador Premium犬用干粮15kg,,4.8,1727,726.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,False
3,B0CYXKNB1Y,MESVIER狗胸背带 大中小型犬通用 带1.5米牵引绳 可调反光透气防爆冲 遛狗旅行训练配件,MESVIER,4.7,9679,249.0,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方(中国),中国,CN/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
4,B00NABTG60,Amazon Basics 狗便袋 黑色 600只（40卷）升级防漏 无香型 含分配器和牵引绳夹扣,,4.9,235928,262.87,,,,,1,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
5,B0CXYTC8WM,Ganador狗干粮20kg,Ganador,4.7,1723,701.0,2000,亚马逊官方(上月购买量),2024-03-13,29,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
6,B01MQFPHMN,Ganador Premium 成犬粮 20kg，小型犬，黑色。包装可能不同。,Ganador,4.7,2585,919.0,3000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B09R93SSD5,普瑞纳宝能成年犬全体型三文鱼味亮丽健康粮10kg,,4.8,4260,527.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B09R93SSD5,False
8,B01N0AG6OF,"Ganador Premium Cachorro 20 kg, Razas Medianas y Grandes. El empaque puede variar",Ganador,4.7,4787,909.0,2000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
9,B01N30FXOM,普瑞纳康多乐成犬小型犬牛肉鸡肉味7.5kg,Dog Chow,4.8,4904,336.0,2000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
10,B08JSG74RV,Ganador优质超级食品20kg，中大型成犬粮。,Ganador,4.7,2894,1135.0,3000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
