排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B01N30FXOM,冠能狗粮成犬小型犬迷你型牛肉鸡肉味7.5公斤,,4.8,4903,258.97,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01N30FXOM,False
2,B0153V7ZTO,普瑞纳狗粮 成犬 中大型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4119,268.05,3000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
3,B00NABTG60,Amazon Basics - 狗便袋，带分配器，黑色，600只（40卷），升级防漏设计，无香型，含牵引绳夹,,4.9,236084,238.18,,,,,1,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
4,B0153V4AOM,Nupec 成犬小型犬狗粮，含Omega 3和6，8公斤装。,,4.8,15697,1192.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0153V4AOM,False
5,B07DCJ8B3S,狗干粮 Ganador Premium 15kg,Ganador,4.8,1732,726.0,4000,亚马逊官方(上月购买量),2024-05-09,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
6,B0CYXKNB1Y,MESVIER 犬用胸背带 大中小型通用 带1.5m牵引绳 可调节反光透气 防爆冲 散步旅行训练配件,MESVIER,4.7,9706,249.0,300,亚马逊官方(上月购买量),2024-04-13,29,48,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B01MQFPHMN,Ganador 高级成犬粮 20kg，小型犬，黑色。包装可能不同。,Ganador,4.8,2576,919.0,3000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
8,B09R93SSD5,普瑞纳宝能成犬粮 三文鱼味 全犬种 健康亮丽 10kg,Purina,4.8,4240,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
9,B08JSG74RV,Ganador Premium Superfoods 20kg，成犬粮，适用于中型和大型犬。,,4.7,2869,1074.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B08JSG74RV,False
10,B0BBSG79MX,宝路高蛋白成犬狗粮，牛肉鸡肉味，24袋，每袋85克，含蛋白质、抗氧化剂和维生素E,,4.8,1178,182.4,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0BBSG79MX,False
