排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,胜者Premium犬用干粮15kg,Ganador,4.8,1676,659.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0153V4AOM,Nupec狗粮，成年小型犬专用，含Omega3和6，8公斤装。,Nupec,4.8,15713,1152.16,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B08JSG74RV,Ganador Premium Superfoods 20kg，中大型成年犬粮,Ganador,4.6,2891,899.0,4000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
4,B00NABTG60,Amazon Basics 狗狗粪便袋，带分配器，黑色，600只（40卷），改进无泄漏，无香，含牵引绳夹,Amazon Basics,4.9,235238,262.87,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
5,B0CYXKNB1Y,MESVIER 狗胸背带，中小大型通用，含1.5米牵引绳，可调节反光透气，防爆冲，适合散步、旅行、训练。,MESVIER,4.7,9555,249.0,300,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
6,B01MQFPHMN,高级成犬粮20kg，小型犬，黑色。包装可能有所不同。,Ganador,4.7,2574,888.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B0CXYTC8WM,Ganador 干狗粮 20kg,Ganador,4.7,1685,705.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
8,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬适用。包装可能有所不同。,Ganador,4.7,4780,868.0,2000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
9,B0153V49XO,Nupec成年小型犬狗粮，含Omega 3和6，2公斤装,Nupec,4.8,8506,355.18,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
10,B01N30FXOM,Purina Dog Chow 成年迷你小型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4903,336.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
