排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec 小型犬成犬粮，含Omega 3和6，8公斤装,Nupec,4.8,15732,1192.0,5000,亚马逊官方(上月购买量),2015-09-01,133,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B0B1W1ZZGQ,伊纳宝Churu猫用奶油零食，4种金枪鱼口味混合，低卡路里，50支装14g,INABA,4.9,1653,577.13,4000,亚马逊官方(上月购买量),2023-10-29,35,18,Variedad Express Online,第三方(墨西哥),墨西哥,墨西哥/31530/奇瓦瓦/库奥特莫克/伊达尔戈 2354,FBA,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
3,B08JSG74RV,Ganador Premium Superfoods 20kg 中型及大型成犬粮,Ganador,4.7,2889,989.0,3000,亚马逊官方(上月购买量),2020-09-22,72,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
4,B0CXYTC8WM,Ganador 狗干粮 20kg,Ganador,4.7,1755,722.45,3000,亚马逊官方(上月购买量),2024-03-13,30,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
5,B00NABTGY2,Amazon Basics - 狗狗拾便袋，带分配器，黑色，900只（60卷），升级防漏，无香，含牵引绳夹,Amazon Basics,4.9,236576,349.21,1000,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTGY2,True
6,B0CYXKNB1Y,MESVIER 中小型大型犬胸背带含1.5米牵引绳，可调节反光透气宠物胸背，防爆冲狗狗胸背带，适合散步旅行训练宠物配件,MESVIER,4.7,9775,249.0,300,亚马逊官方(上月购买量),2024-04-13,29,51,MESVIER,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B09R93SSD5,普瑞纳Beneful成犬全犬种亮丽健康三文鱼味10公斤,Purina,4.8,4255,527.0,3000,亚马逊官方(上月购买量),2022-01-26,56,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
8,B0153V49XO,Nupec 小型犬成犬狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8537,348.98,3000,亚马逊官方(上月购买量),2015-09-01,133,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B01MQFPHMN,Ganador Premium 成犬 20 kg，小型犬，黑色。包装可能不同,Ganador,4.7,2599,980.0,3000,亚马逊官方(上月购买量),2016-11-08,119,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
10,B01N30FXOM,普瑞纳康多乐成犬小型及迷你犬粮牛肉鸡肉味7.5kg,Dog Chow,4.8,4923,329.0,5000,亚马逊官方(上月购买量),2017-01-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
