排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec狗粮，小型犬成犬，含Omega 3和6，8公斤装,Nupec,4.8,15690,1192.0,8000,亚马逊官方(上月购买量),2015-09-01,130,1,GOLVIX,第三方(墨西哥),墨西哥,墨西哥/72380/普埃布拉/普埃布拉/圣巴巴拉北/4东街2617号 仓库1,FBA,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型成年犬粮,Ganador,4.6,2869,975.96,5000,亚马逊官方(上月购买量),2020-09-22,69,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B07DCJ8B3S,赢家高级狗粮15kg,Ganador,4.8,1644,660.01,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
4,B0CXYTC8WM,Ganador 狗干粮 20kg,Ganador,4.7,1659,725.47,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
5,B0CYXKNB1Y,MESVIER 狗胸背带 大中小型犬通用 带1.5米牵引绳 可调节反光透气防爆冲 散步旅行训练配件,MESVIER,4.7,9480,249.0,400,亚马逊官方(上月购买量),2024-04-13,27,44,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
6,B01MQFPHMN,Ganador 高级成犬粮 20kg，小体型犬种，黑色。包装可能不同。,Ganador,4.7,2558,819.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B00NABTG60,亚马逊基础款 带分配器狗屎袋 黑色 600个（40卷） 升级防漏 无香 含牵引绳夹扣,Amazon Basics,4.9,249306,450.91,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
8,B0153V41AU,Nupec成年犬粮，含Omega-3和6，15kg装,Nupec,4.8,7952,1736.69,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
9,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬。包装可能有所不同。,Ganador,4.7,4753,901.5,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
10,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2千克装,Nupec,4.8,8484,358.2,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
11,B09R93SSD5,Purina Beneful 成年犬全体型 健康光彩 三文鱼口味 10公斤,Purina,4.8,4280,527.2,3000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
12,B01N30FXOM,普瑞纳狗粮成年犬迷你小型犬牛肉鸡肉味7.5kg,Dog Chow,4.8,4881,349.0,2000,亚马逊官方(上月购买量),2017-01-24,113,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
13,B0DM9Q93RR,Fancy Pets 三文鱼油 猫狗适用 医疗配方 490ml | Omega-3含DHA和EPA | 健康皮肤、亮丽毛发、强健免疫系统补充剂,Medical Solutions,4.5,1979,259.0,1000,亚马逊官方(上月购买量),2024-11-07,20,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
14,B09R916GQ3,普瑞纳 Beneful 成年犬原味牛肉味 10公斤,WeTap,4.8,2629,529.0,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
15,B07XZHXZW4,HI MULTI PRO 成年犬优质狗粮 25kg，含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6530,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,129,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/KM 63 伊拉普阿托-拉彼达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
16,B0153V7ZTO,普瑞纳康多乐中大型成犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4094,349.0,2000,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
17,B018M8AR90,Dry Pet 狗狗训练垫 30片装,Dry Pet,4.6,3742,159.81,1000,亚马逊官方(上月购买量),2016-05-06,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
18,B0CF63JSS9,Dogelthy纯三文鱼油450ml 犬用Omega-3鱼油 每剂含300毫克EPA+DHA 狗用鱼油补充剂 适用于狗粮或BARF饮食,Dogelthy,4.7,2988,512.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安德奥科坦/5月5日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B0CF4BLG83,Dogelthy Mobility 关节保护补充剂，含葡萄糖胺、软骨素和II型胶原蛋白UCII粉末，可拌入狗粮或生食中，270克，鱼肉味。,Dogelthy,4.6,2074,939.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
20,B003CL6Q84,希尔思科学饮食成年小型及迷你犬鸡肉味狗粮7kg，助力长期健康，呵护皮肤毛发,Hill's Science Diet,4.8,25206,1056.0,1000,亚马逊官方(上月购买量),2013-07-08,156,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
21,B0B1W1ZZGQ,伊纳宝猫条 奶油味猫零食 金枪鱼4味混合 低卡 50支14g,INABA,4.9,1479,619.0,2000,亚马逊官方(上月购买量),2023-10-29,32,18,Amikoo Peek,第三方(墨西哥),墨西哥,"墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切 50, 科洛尼亚圣米格尔霍奇曼加",FBA,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
22,B0BBSG79MX,Pedigree高蛋白成年犬粮，牛肉鸡肉味，24袋装，每袋85g，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1134,182.4,1000,亚马逊官方(上月购买量),2022-08-24,46,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
