排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B01N30FXOM,普瑞纳康多乐成年小型犬粮牛肉鸡肉味7.5kg,Dog Chow,4.8,4907,258.0,3000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
2,B0153V4AOM,Nupec 小型犬成犬狗粮，含Omega 3和6，8kg装。,Nupec,4.8,15698,1157.98,5000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B00NABTG60,Amazon Basics 狗狗拾便袋 带分配器 黑色 600只（40卷） 升级防漏 无味 含牵引绳挂钩,,4.9,236017,238.18,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
4,B0153V7ZTO,普瑞纳狗粮成犬中大型犬牛肉鸡肉味7.5kg,Dog Chow,4.8,4122,258.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
5,B07DCJ8B3S,Alimento seco para Perro Ganador Premium 15kg,Ganador,4.8,1728,726.0,4000,亚马逊官方(上月购买量),2024-05-09,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
6,B0CXYTC8WM,Ganador干狗粮20kg,Ganador,4.7,1728,900.78,3000,亚马逊官方(上月购买量),2024-03-13,30,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
7,B0CYXKNB1Y,MESVIER 狗胸背带牵引绳套装 1.5m 大中小型犬通用 可调节反光透气 防爆冲 散步旅行训练配件,MESVIER,4.7,9705,249.0,300,亚马逊官方(上月购买量),2024-04-13,29,48,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
8,B01MQFPHMN,"Ganador Premium Adulto 20 kg, Razas Pequeñas, Negro. El empaque puede variar",Ganador,4.7,2579,919.0,3000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
9,B09R93SSD5,普瑞纳宝能成犬粮 全体型 三文鱼口味 健康亮丽 10kg,Purina,4.8,4251,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
10,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型成犬粮,Ganador,4.7,2885,1074.0,3000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
11,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，适用于中型和大型犬。包装可能不同。,Ganador,4.7,4787,909.0,2000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
12,B0153V41AU,Nupec 成年犬狗粮 含Omega-3和Omega-6 - 1包×15公斤,Nupec,4.8,7939,1751.34,2000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
13,B0153V49XO,"Nupec croquetas para Perros, Adulto Razas pequeñas, con Omega 3 y 6, presentación de 2 kg.",Nupec,4.8,8518,404.76,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
14,B0DM9Q93RR,Fancy Pets 犬猫用三文鱼油 Medical Solutions 490ml | Omega-3 含 DHA 和 EPA | 健康皮肤、亮泽毛发与强健免疫系统的补充剂,,4.5,2082,259.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DM9Q93RR,False
15,B0B1W1ZZGQ,Churu Inaba 猫咪奶油零食 金枪鱼4味混合 低卡路里 50支×14g,INABA,4.9,1598,655.0,2000,亚马逊官方(上月购买量),2023-10-29,34,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
16,B07XZHXZW4,HI MULTI PRO 成犬优质狗粮 25kg 含益生菌与高生物价值蛋白质,,4.6,6530,1154.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07XZHXZW4,False
17,B0CF63JSS9,"Dogelthy 纯三文鱼油 含Omega 3,6,9 犬用",Dogelthy,4.7,3046,579.0,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B09R916GQ3,Purina Beneful Adulto Original Sabor Carne 10Kg,WeTap,4.8,2635,527.0,1000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
