排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,Ganador Premium 干狗粮 15kg,Ganador,4.8,1699,1154.0,,,2024-05-09,27,1,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型成年犬粮,Ganador,4.6,2896,909.0,,,2020-09-22,70,1,,,,,,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B00NABTG60,Amazon Basics - 狗便袋，带分配器，黑色，600只（40卷），升级防漏，无香，含牵引绳夹扣,Amazon Basics,4.9,235523,283.7,2000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
4,B0CYXHFXNW,MESVIER 狗胸背带 小中大型犬 带1.5米牵引绳 可调节反光透气防爆冲 散步旅行训练狗狗用品,MESVIER,4.7,9617,249.0,200,亚马逊官方(上月购买量),2024-04-13,28,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXHFXNW,True
5,B0153V4AOM,Nupec 小型成年犬狗粮，含Omega 3和6，8公斤装,Nupec,4.8,15733,1192.0,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Abarrotes El Tenayo,第三方(墨西哥),墨西哥,MX/54910/MEXICO/TULTITLAN/VILLA ESMERALDA/CALLE BAHIA PORTOBELLO S/N MZ 27 LOTE 3,FBA,https://www.amazon.com.mx/dp/B0153V4AOM,True
6,B0CXYTC8WM,胜者狗干粮20kg,Ganador,4.7,1707,567.0,,,2024-03-13,29,1,,,,,,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
7,B0153V7ZTO,普瑞纳狗粮成犬中大型犬牛肉鸡肉味7.5kg,Dog Chow,4.8,4112,336.0,2000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
8,B01MQFPHMN,Ganador Premium 成犬粮 20kg，小型犬，黑色。包装可能有所不同。,Ganador,4.7,2582,909.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
9,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2kg装。,Nupec,4.8,8511,368.13,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
10,B0D43R8KKL,Fancy Pets MS 三文鱼油犬猫用250ml - Omega 3含DHA和EPA - 健康皮肤，亮泽毛发，增强免疫力,Medical Solutions,4.5,2049,149.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
