排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B00NABTG60,Amazon Basics 狗便袋，带分配器，黑色，600只（40卷），升级防漏，无香型，含牵引绳夹,Amazon Basics,4.9,236271,262.87,2000,亚马逊官方(上月购买量),2017-09-11,108,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
2,B0153V4AOM,Nupec 成年小型犬狗粮，含Omega 3和6，8kg装,Nupec,4.8,15708,1212.08,5000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B0B1W1ZZGQ,Churu Inaba 猫用奶油零食，金枪鱼4种口味混合，低卡路里，50支×14g,INABA,4.9,1617,577.15,2000,亚马逊官方(上月购买量),2023-10-29,34,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
4,B0CYXKNB1Y,MESVIER 犬用胸背带 中大型小型犬通用 配1.5米牵引绳 可调节反光透气 防爆冲 适合步行旅行训练宠物配件,MESVIER,4.7,9751,249.0,300,亚马逊官方(上月购买量),2024-04-13,29,49,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
5,B0153V7ZTO,Purina Dog Chow 成犬中大型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4122,329.0,4000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
6,B01N30FXOM,Purina Dog Chow 成犬小型及迷你犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4908,329.0,5000,亚马逊官方(上月购买量),2017-01-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
7,B09R93SSD5,Purina Beneful Adulto Todos los tamaños Salud Radiante Sabor Salmón 10Kg,Purina,4.8,4250,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
8,B07DCJ8B3S,Ganador高级成犬干粮15kg,Ganador,4.8,1736,499.33,,,2024-05-09,28,1,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
9,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8521,386.71,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
10,B0153V41AU,Nupec成犬粮含Omega3和6 1包×15kg,Nupec,4.8,7938,1749.0,2000,亚马逊官方(上月购买量),2015-09-01,132,1,GOLVIX,第三方(墨西哥),墨西哥,墨西哥/72380/普埃布拉/普埃布拉/圣巴巴拉诺特/东4街2617号1号仓库,FBA,https://www.amazon.com.mx/dp/B0153V41AU,True
