排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,Ganador Premium 狗干粮 15kg,Ganador,4.8,1710,763.5,5000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B00NABTG60,Amazon Basics 狗便袋，带分配器，黑色，600只（40卷），升级防漏，无香，含牵引绳夹,Amazon Basics,4.9,235652,284.13,2000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
3,B0153V4AOM,Nupec 成年小型犬狗粮，含Omega 3和6，8公斤装。,Nupec,4.8,15713,1199.63,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
4,B0CYXKNB1Y,MESVIER 犬用胸背带+1.5米牵引绳，大中小犬通用，可调节反光透气防爆冲，散步旅行训练配件,MESVIER,4.7,9637,249.0,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
5,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8507,388.0,3000,亚马逊官方(上月购买量),2015-09-01,131,1,VETRIX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0153V49XO,True
6,B01MQFPHMN,Ganador 优质成犬粮 20kg 小型犬 黑色，包装可能不同,Ganador,4.7,2576,956.0,4000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B09R93SSD5,Purina Beneful 成年犬粮 全犬种 亮丽毛发 三文鱼口味 10Kg,Purina,4.8,4253,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
8,B0153V41AU,Nupec 成年犬狗粮含Omega 3和6 - 1包x15公斤,Nupec,4.8,7942,1732.11,2000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
9,B0D43R8KKL,Fancy Pets MS 三文鱼油猫犬专用250ml - Omega-3含DHA和EPA - 健康皮肤，亮泽毛发，强健免疫系统,Medical Solutions,4.5,2060,149.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
10,B0153V7ZTO,Purina Dog Chow成犬粮 中大型犬 牛肉鸡肉味 7.5Kg,Dog Chow,4.8,4119,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
