排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec 成年小型犬狗粮，含Omega 3和6，8公斤装,Nupec,4.8,15681,1101.89,8000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B08JSG74RV,Ganador Premium Superfoods 20公斤，中大型成年犬粮,Ganador,4.7,2867,819.0,5000,亚马逊官方(上月购买量),2020-09-22,69,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B0CXYTC8WM,Ganador狗干粮20kg,Ganador,4.7,1650,638.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
4,B0153V41AU,Nupec 成犬狗粮 含Omega 3和6 15kg装,Nupec,4.8,7945,1703.93,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
5,B0CYXKNB1Y,MESVIER 狗狗胸背带 中大型小型犬适用 带1.5米牵引绳 可调节反光透气 防爆冲 散步旅行训练配件,MESVIER,4.7,9469,206.67,500,亚马逊官方(上月购买量),2024-04-13,27,44,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
6,B07DCJ8B3S,赢家高级犬粮15kg,Ganador,4.8,1641,627.0,4000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
7,B01N0AG6OF,Ganador Premium幼犬粮 20公斤，中大型犬。包装可能不同。,Ganador,4.7,4748,879.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
8,B01MQFPHMN,Ganador 优质成犬粮20kg 小型犬种 黑色 包装可能不同,Ganador,4.7,2552,819.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
9,B00NABTG60,Amazon Basics 狗屎袋，带分配器，黑色，600个（40卷），防漏改进，无香型，含牵引绳夹,Amazon Basics,4.9,249257,298.99,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
10,B0153V49XO,Nupec 狗粮，小型犬成犬，含Omega-3和Omega-6，2kg装。,Nupec,4.8,8482,358.24,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
11,B09R93SSD5,普瑞纳宝能成年犬全犬种亮丽健康三文鱼味10公斤,Purina,4.8,4272,527.2,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
12,B0DM9Q93RR,Fancy Pets Medical Solutions 三文鱼油 490ml，为猫狗补充含DHA和EPA的Omega-3，呵护健康皮肤、光泽毛发，增强免疫系统。,Medical Solutions,4.5,1971,286.0,1000,亚马逊官方(上月购买量),2024-11-07,20,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
13,B09R916GQ3,普瑞纳宝能成犬原味牛肉粮10kg,WeTap,4.8,2625,529.0,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
14,B07XZHXZW4,HI MULTI PRO 优质成犬粮25kg，含益生菌及高生物价值蛋白质,HI MULTI PRO,4.6,6526,915.0,1000,亚马逊官方(上月购买量),2015-10-07,129,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/63公里 伊拉普阿托-拉皮耶达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
15,B0B1W1ZZGQ,伊娜巴Churu猫条，4种金枪鱼口味混合，低热量，50支14g,INABA,4.9,1470,669.0,2000,亚马逊官方(上月购买量),2023-10-29,32,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
16,B01N30FXOM,普瑞纳成犬迷你小型犬粮牛肉鸡肉味7.5公斤,Dog Chow,4.8,4876,349.0,3000,亚马逊官方(上月购买量),2017-01-24,113,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
