排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,赢家高级犬干粮15kg,Ganador,4.8,1688,659.0,6000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B08JSG74RV,Ganador优质超级食品20kg中大型犬成犬粮,Ganador,4.6,2900,899.0,5000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B0B45W18MJ,MESVIER 中小大型犬胸背带 带1.5米牵引绳，可调节反光透气，防爆冲狗背带 用于散步旅行训练 宠物配件,MESVIER,4.7,9581,249.0,200,亚马逊官方(上月购买量),2022-07-21,48,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0B45W18MJ,True
4,B00NABTG60,Amazon Basics - 狗便袋，带分配器，黑色，600只（40卷），升级防漏，无香，含牵引夹,Amazon Basics,4.9,235390,262.87,1000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
5,B0153V4AOM,Nupec 狗粮，小型犬成年犬粮，含Omega 3和6，8公斤装,Nupec,4.8,15727,1160.31,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
6,B01MQFPHMN,Ganador Premium 成年犬粮 20公斤，小型犬种，黑色。包装可能不同。,Ganador,4.7,2585,888.0,4000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B01N0AG6OF,Ganador Premium幼犬粮20kg，适用于中大型犬。包装可能不同。,Ganador,4.7,4792,868.0,4000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
8,B0CXYTC8WM,佳纳多干狗粮20kg,Ganador,4.7,1701,705.0,5000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
9,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2kg装,Nupec,4.8,8515,362.94,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
10,B0D43R8KKL,Fancy Pets MS 鲑鱼油 250ml 狗猫通用 - Omega-3 含 DHA 和 EPA - 健康皮肤、亮丽毛发、强健免疫系统,Medical Solutions,4.5,2034,149.0,1000,亚马逊官方(上月购买量),2024-05-13,26,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
11,B01N30FXOM,冠能成年迷你和小型犬粮 牛肉鸡肉味 7.5公斤,Dog Chow,4.8,4916,336.0,3000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
12,B09R93SSD5,Purina Beneful成犬全犬种三文鱼味10公斤,Purina,4.8,4303,553.0,3000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
13,B018M8AR90,Dry Pet 狗狗训练垫30片装,Dry Pet,4.6,3744,159.81,2000,亚马逊官方(上月购买量),2016-05-06,123,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
