排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec小型犬成年犬狗粮，含Omega 3和6，8公斤装,Nupec,4.8,15676,874.0,7000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B08JSG74RV,Ganador Premium Superfoods 20公斤中大型成年犬粮,Ganador,4.7,2867,778.0,5000,亚马逊官方(上月购买量),2020-09-22,69,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B0CXYTC8WM,Ganador 成犬干粮 20kg,Ganador,4.7,1647,605.0,3000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
4,B0153V41AU,Nupec成年犬粮含Omega3和6，15kg装,Nupec,4.8,7943,1268.25,3000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
5,B07DCJ8B3S,赢家高级干狗粮15kg,Ganador,4.8,1636,627.0,4000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
6,B01MQFPHMN,Ganador优质成犬20公斤，小型犬，黑色。包装可能不同。,Ganador,4.7,2551,819.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B0CYXKNB1Y,MESVIER 中型大型小型犬胸背带含1.5米牵引绳，可调节反光透气胸背，防爆冲狗背带，适合行走、旅行、训练等狗狗配件。,MESVIER,4.7,9461,206.67,400,亚马逊官方(上月购买量),2024-04-13,27,44,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
8,B0153V49XO,Nupec狗粮，小型犬成年犬，含Omega 3和6，2公斤装。,Nupec,4.8,8482,272.0,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B00NABTG60,Amazon Basics 狗便袋，带分配器，黑色，600个（40卷），升级防漏设计，无香型，含牵引夹,Amazon Basics,4.9,249216,258.9,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
10,B01N0AG6OF,Ganador Premium幼犬粮20kg，中大型犬适用。包装可能不同,Ganador,4.7,4745,750.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
11,B0F494MVYC,胜者Premium三文鱼干狗粮20kg,Ganador,4.8,178,834.0,1000,亚马逊官方(上月购买量),2025-04-09,15,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
12,B07XZHXZW4,HI MULTI PRO优质成年犬粮25kg，含益生菌和高生物价蛋白质,HI MULTI PRO,4.6,6523,915.0,1000,亚马逊官方(上月购买量),2015-10-07,129,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/KM 63 伊拉普阿托 - 拉彼达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
13,B01FVRF920,Barkys 80136100614 肉干棒 1千克 小号,BARKYS,4.8,1550,179.0,1000,亚马逊官方(上月购买量),2016-05-19,121,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
14,B09R93SSD5,普瑞纳冠能成年犬全犬种健康光泽三文鱼味10公斤,Purina,4.8,4271,495.52,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
15,B01N30FXOM,Purina Dog Chow成犬粮 小型及迷你犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4871,331.55,3000,亚马逊官方(上月购买量),2017-01-24,113,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
16,B09R916GQ3,普瑞纳冠能成犬原味牛肉狗粮10公斤,WeTap,4.8,2624,476.0,1000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
17,B0DM9Q93RR,Fancy Pets三文鱼油（犬猫用）490ml，含Omega-3 DHA EPA，呵护皮肤毛发，增强免疫。,Medical Solutions,4.5,1967,271.7,1000,亚马逊官方(上月购买量),2024-11-07,20,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
18,B0B1W1ZZGQ,Churu Inaba 猫用奶油零食 混合4种金枪鱼口味 低热量 50管x14g,INABA,4.9,1466,625.0,2000,亚马逊官方(上月购买量),2023-10-29,32,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
19,B0CF63JSS9,Dogelthy 纯三文鱼油 450ml，犬用Omega-3鱼油补充剂，每份含300mg EPA+DHA，适用于狗粮或BARF生食。,Dogelthy,4.7,2981,483.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日街15号内部6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
20,B0153V7ZTO,Purina Dog Chow 成年中型大型犬牛肉鸡肉口味7.5kg,Dog Chow,4.8,4089,348.0,2000,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
21,B018M8AR90,Dry Pet狗用训练垫30片装,Dry Pet,4.6,3742,159.81,1000,亚马逊官方(上月购买量),2016-05-06,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
22,B07PSK15Y2,Nupec 小型犬老年犬干粮 1 x 8千克,Nupec,4.8,4242,1128.6,1000,亚马逊官方(上月购买量),2019-03-18,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
23,B0BBSG79MX,Pedigree高蛋白成年犬粮，牛肉鸡肉味，24袋，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1130,182.4,1000,亚马逊官方(上月购买量),2022-08-24,46,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
24,B01FUDI7F6,Nupec老年犬狗粮，15公斤装,Nupec,4.8,5179,1597.9,1000,亚马逊官方(上月购买量),2016-05-18,121,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
25,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护补充剂，含葡萄糖胺、软骨素和II型胶原蛋白UCII粉末，可加入狗粮或生骨肉饮食，270克（鱼味）,Dogelthy,4.6,2072,906.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
26,B0153V3XHM,Nupec狗粮，成犬幼犬适用，含维生素E和硒，20公斤装,Nupec,4.8,9484,1856.3,300,亚马逊官方(上月购买量),2015-09-01,130,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3XHM,True
27,B01FUDI7OC,Nupec狗粮，体重控制，针对超重或肥胖犬只的营养配方，15公斤装。,Nupec,4.8,3929,1770.8,1000,亚马逊官方(上月购买量),2016-05-18,121,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7OC,True
28,B01FKNX3FU,Ganador成年小型犬粮20kg蓝色,Ganador,4.8,1516,650.0,1000,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
29,B0153V44K2,Nupec - 成犬狗粮，牛肉味，8公斤（包装可能不同）,Nupec,4.8,3998,762.85,600,亚马逊官方(上月购买量),2015-09-01,130,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V44K2,True
30,B0118VV13O,希尔思天然训练软耐嚼零食，狗狗训练奖励，90克,Hill's,4.7,3885,78.37,500,亚马逊官方(上月购买量),2016-06-24,120,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
31,B003CL6Q84,希尔思科学膳食成年小型及迷你犬粮鸡肉味7kg，有助于长期健康与皮肤毛发,Hill's Science Diet,4.8,25194,1152.0,1000,亚马逊官方(上月购买量),2013-07-08,156,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
32,B0D81FZFBS,Ganador Premium 鸡肉三文鱼湿狗粮,Ganador,4.7,108,187.6,700,亚马逊官方(上月购买量),2024-06-25,24,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D81FZFBS,True
33,B01M8G9HYE,Nupec PENU7138 - AAAAAA 放松狗零食，180克（包装可能不同）,Nupec,4.6,5398,85.0,1000,亚马逊官方(上月购买量),2016-11-02,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
34,B0CK32S653,Waggys Bites 天然狗零食，软质无谷物高蛋白，红薯三文鱼味，美味健康，适合训练，100粒软嚼块。,Waggys,4.6,612,149.0,1000,亚马逊官方(上月购买量),2023-09-28,33,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
35,B071HPBSHV,Amazon Basics - 公狗尿布，30片装，小号，超吸水一次性包裹，安全贴合，防漏且舒适,Amazon Basics,4.5,32184,279.97,700,亚马逊官方(上月购买量),2017-10-23,104,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
36,B07PY5FGR1,Cloralex宠物除臭剂 3.75升,Cloralex,4.8,2458,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
37,B0CDYWTMRM,Purina Dog Chow成犬全犬种牛肉鸡肉味18kg,Dog Chow,4.7,536,348.0,,,2023-08-07,35,1,,,,,,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
38,B07NSD6XW3,Nupec小型犬老年犬干粮2kg单包,Nupec,4.9,2254,482.0,1000,亚马逊官方(上月购买量),2019-03-18,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
39,B00EJXIZ60,Earth Rated - 狗便袋，120个装，8卷无味,Earth Rated,4.9,16646,89.5,600,亚马逊官方(上月购买量),2014-02-23,148,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00EJXIZ60,True
40,B0B43X13C2,耐用舒适狗床，柔软填充，尺寸颜色可选（中号，黑/灰）,PETS APPAREL HILLS,4.6,10347,399.0,100,亚马逊官方(上月购买量),2022-06-14,49,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158 Depto 202,FBA,https://www.amazon.com.mx/dp/B0B43X13C2,True
41,B0CG2VF5NV,Ring室内云台摄像头，360°全景视角、高清视频和双向音频（最新型号），白色,Ring,4.6,851,649.0,500,亚马逊官方(上月购买量),,,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CG2VF5NV,True
42,B08NWZD6MS,Spring Blossoms 2合1专业宠物美容耙，猫狗通用，轻松去除毛结缠结，安全宠物刷（橙色）,Spring Blossoms,4.7,4196,297.99,500,亚马逊官方(上月购买量),2021-01-06,66,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
43,B09Y1RNQXL,宝路-小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,623,182.4,900,亚马逊官方(上月购买量),2022-04-15,50,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
44,B09WP12B7N,Pedigree 狗狗湿粮包，羊肉片口味，含天然成分、蛋白质和纤维，24包，每包100g,Pedigree,4.8,780,182.4,900,亚马逊官方(上月购买量),2022-03-28,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WP12B7N,True
