排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,胜者高级狗干粮15kg,Ganador,4.8,1671,659.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0153V4AOM,Nupec 成年小型犬粮，含Omega-3和Omega-6，8公斤装,Nupec,4.8,15709,1152.22,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B00NABTG60,亚马逊倍思 狗狗粪便袋，带分配器，黑色，600只（40卷），升级防漏，无香味，含牵引夹,Amazon Basics,4.9,235123,262.87,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
4,B08JSG74RV,Ganador Premium Superfoods 20kg，中大型成年犬粮,Ganador,4.6,2889,910.0,4000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
5,B01MQFPHMN,Ganador Premium成犬粮20kg，小型犬，黑色。包装可能不同。,Ganador,4.7,2570,888.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
6,B0CYXKNB1Y,MESVIER 防爆冲狗胸背带 中小大型犬通用 可调节反光透气 附带1.5米牵引绳 散步旅行训练配件,MESVIER,4.7,9541,249.0,300,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B01N0AG6OF,Ganador Premium幼犬粮20kg，中大型犬用。包装可能有所不同。,Ganador,4.7,4779,868.0,2000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
8,B0155E0168,Fancy Pets 不锈钢狗碗，8盎司/227克,Fancy Pets,4.7,6639,40.5,300,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
9,B0153V49XO,Nupec 成年小型犬狗粮，含Omega-3和Omega-6，2公斤装,Nupec,4.8,8506,355.18,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
10,B0CXYTC8WM,胜者狗干粮20kg,Ganador,4.7,1681,705.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
