排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec小型犬成犬粮，含Omega-3和6，8kg装。,Nupec,4.8,15715,1099.0,4000,亚马逊官方(上月购买量),2015-09-01,132,1,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切50，圣米格尔霍奇曼加社区,FBA,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B0CYXKNB1Y,MESVIER 狗狗胸背带 中小大型犬通用 带1.5米牵引绳 可调节反光透气 防爆冲 遛狗旅行训练配件,MESVIER,4.7,9671,249.0,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
3,B00NABTG60,Amazon Basics - 狗便袋 带分配器 黑色 600只（40卷） 升级防漏 无香 含牵引绳挂钩,,4.9,235887,262.87,,,,,1,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
4,B07DCJ8B3S,Ganador Premium 干狗粮 15kg,Ganador,4.8,1723,726.0,4000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
5,B09R93SSD5,Purina Beneful 成犬全犬种三文鱼味亮丽健康狗粮 10kg,,4.8,4265,527.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B09R93SSD5,False
6,B01N30FXOM,冠能成年犬粮 迷你及小型犬 肉味鸡肉配方 7.5公斤,Dog Chow,4.8,4913,336.0,2000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
7,B01MQFPHMN,Ganador高级成犬粮20kg，小型犬，黑色。包装可能有所不同。,,4.7,2583,956.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01MQFPHMN,False
8,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型犬成年犬粮,Ganador,4.7,2901,1135.0,3000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
9,B01N0AG6OF,Ganador 高端幼犬粮20kg，适合中大型犬。包装可能有所不同。,,4.7,4787,909.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01N0AG6OF,False
10,B0DM9Q93RR,Fancy Pets Medical Solutions 犬猫三文鱼油营养补充剂 490ml | 含 Omega-3 DHA EPA | 健康皮肤、亮泽毛发、强健免疫系统,,4.5,2070,259.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0DM9Q93RR,False
11,B07XZHXZW4,HI MULTI PRO 优质成年犬粮25kg 含益生菌和高生物价值蛋白质,,4.6,6532,915.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B07XZHXZW4,False
12,B0153V41AU,Nupec 成犬狗粮 含Omega-3和Omega-6 - 1包x15kg,Nupec,4.8,7939,1719.0,2000,亚马逊官方(上月购买量),2015-09-01,132,1,Tienda Mascota MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0153V41AU,True
13,B0153V49XO,Nupec 小型犬成犬狗粮，含Omega 3和6，2kg装,Nupec,4.8,8511,404.8,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
14,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉状补充剂,Dogelthy,4.6,2100,938.96,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/5月5日街15号内部6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
15,B0CF63JSS9,"Dogelthy 犬用纯三文鱼油，含Omega 3,6,9",Dogelthy,4.7,3042,509.52,1000,亚马逊官方(上月购买量),2023-08-09,36,3,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
16,B0B1W1ZZGQ,伊纳宝 Churu 猫咪奶油零食 4种金枪鱼口味混合 低卡路里 50支×14g,INABA,4.9,1586,661.0,2000,亚马逊官方(上月购买量),2023-10-29,34,18,VETRIX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
17,B0153V7ZTO,Purina Dog Chow 成犬粮 中大型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4116,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
18,B01FKNX3FU,Ganador 小型成犬粮 20kg 蓝色,,4.8,1536,721.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01FKNX3FU,False
19,B09R916GQ3,普瑞纳丝倍亮成犬粮 经典牛肉味 10kg,,4.8,2642,527.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B09R916GQ3,False
20,B0185OQ6VO,宠物干爽训练垫 50片,Dry Pet,4.6,3743,298.0,800,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
21,B0153V43UI,Nupec 成年犬粮，含Omega-3和Omega-6，5公斤装。,Nupec,4.8,4018,660.43,600,亚马逊官方(上月购买量),2015-09-01,132,3,4huellitas-mx,第三方(墨西哥),墨西哥,MX/14200/CIUDAD DE MEXICO/CIUDAD DE MEXICO/Otro/Izamal Mz222 Lt13-A. Col Héroes de Padierna,FBA,https://www.amazon.com.mx/dp/B0153V43UI,True
22,B003CL6Q84,"Hill's Science Diet Small Mini Croquetas para Perro Adulto Sabor Pollo 7Kg | Croquetas Hill's para perro, pollo real, razas pequeñas, digestión saludable, sistema inmunológico fuerte",,4.8,10750,1344.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B003CL6Q84,False
23,B071HPBSHV,Amazon Basics - 公狗纸尿裤，30片装，小号，一次性超强吸收，安全贴合，防漏舒适,Amazon Basics,4.5,32208,469.7,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
