排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B01N30FXOM,Purina Dog Chow 成犬粮 迷你小型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4907,258.97,3000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
2,B0153V7ZTO,普瑞纳成犬中大型狗粮牛肉鸡肉味7.5公斤,Dog Chow,4.8,4123,268.05,3000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
3,B00NABTG60,Amazon Basics 狗便袋，带分配器，黑色，600只（40卷），升级防漏，无香，含牵引绳夹,,4.9,236074,238.18,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
4,B0153V4AOM,Nupec成年小型犬狗粮，含Omega 3和6，8公斤装。,,4.8,15702,1157.96,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V4AOM,False
5,B07DCJ8B3S,成犬优享干粮15kg,,4.8,1732,726.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,False
6,B0CYXKNB1Y,MESVIER 犬用胸背带 大中小型犬适用 带1.5m牵引绳 可调节反光透气 防爆冲 散步旅行训练配件,MESVIER,4.7,9711,249.0,300,亚马逊官方(上月购买量),2024-04-13,29,48,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B01MQFPHMN,Ganador Premium 成犬粮 20kg 小型犬 黑色装，包装可能不同。,,4.8,2581,919.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01MQFPHMN,False
8,B09R93SSD5,Purina Beneful 成犬全体型 亮丽健康 三文鱼味 10kg,Purina,4.8,4249,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
9,B08JSG74RV,Ganador Premium Superfoods 20kg，中大型成年犬粮。,Ganador,4.7,2881,1074.0,2000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
10,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬，包装可能不同,Ganador,4.7,4788,909.0,2000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
11,B0153V41AU,Nupec 成年犬狗粮，含Omega-3和Omega-6 - 1包x15 kg,Nupec,4.8,7939,1669.0,2000,亚马逊官方(上月购买量),2015-09-01,132,1,Vielkan,第三方(墨西哥),墨西哥,墨西哥/-----/墨西哥/--------/------------/----------,FBM,https://www.amazon.com.mx/dp/B0153V41AU,True
12,B0D43R8KKL,Fancy Pets MS 犬猫三文鱼油 250ml - Omega-3含DHA和EPA - 健康皮肤、亮泽毛发及强健免疫系统,Medical Solutions,4.5,2085,149.0,1000,亚马逊官方(上月购买量),2024-05-13,28,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
13,B0153V49XO,Nupec 成年小型犬狗粮，含Omega 3和6，2公斤装。,Nupec,4.8,8517,400.96,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
14,B07XZHXZW4,HI MULTI PRO 优质成犬粮25kg，含益生菌和高生物价值蛋白,HI MULTI PRO,4.6,6532,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,131,3,ALBAPESA,第三方(墨西哥),墨西哥,MX/36900/GUANAJUATO/PENJAMO/KM 63 CARRETERA IRAPUATO - LA PIEDAD,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
15,B0B1W1ZZGQ,伊纳宝啾噜 猫咪奶油零食 金枪鱼4口味混合装 低热量 50支×14g,INABA,4.9,1603,645.04,2000,亚马逊官方(上月购买量),2023-10-29,34,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
16,B0CXYTC8WM,Ganador 狗干粮20kg,Ganador,4.7,1730,898.6,3000,亚马逊官方(上月购买量),2024-03-13,30,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
17,B09R916GQ3,Purina Beneful 成犬经典牛肉味 10公斤,WeTap,4.8,2633,527.0,1000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
18,B0CF63JSS9,"Dogelthy 纯三文鱼油，含Omega 3,6,9，犬用",Dogelthy,4.7,3044,579.0,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安德奥科坦/五月五日街 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉状补充剂,Dogelthy,4.6,2092,1067.0,900,亚马逊官方(上月购买量),2023-08-09,37,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安德奥科坦/五月五日街15号内6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
20,B0BBSG79MX,宝路高蛋白成犬粮，牛肉鸡肉味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,,4.8,1176,182.4,,,,,,,,,,,https://www.amazon.com.mx/dp/B0BBSG79MX,False
21,B0185OQ6VO,DRY PET 宠物训练垫 50片,,4.6,3743,298.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0185OQ6VO,False
22,B071HPBSHV,Amazon Basics 公狗纸尿裤 30片装 小号 超强吸收 防漏安全舒适,,4.5,32176,364.9,,,,,,,,,,,https://www.amazon.com.mx/dp/B071HPBSHV,False
23,B0153V43UI,Nupec成犬狗粮，含Omega 3和6，5公斤装。,,4.8,4014,668.84,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V43UI,False
24,B003CL6Q84,希尔思科学饮食小型犬成犬粮 鸡肉味 7kg | 希尔思狗粮，真实鸡肉，小型犬，健康消化，强免疫系统,,4.8,10746,1344.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B003CL6Q84,False
25,B0F96F3XWF,King Dog & Cat Clean Pet 狗用训练垫，40片，60×60厘米，6层超强吸收，洁净卫生,King Dog & Cat,4.8,11,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
26,B0DRP2NFR5,Carmelie 天然酵母舒缓配方犬用，促进健康止痒，护理犬耳不适，缓解犬只瘙痒，支持抗过敏，舒缓护理,,4.0,583,320.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,False
27,B09Y1RNQXL,宝路小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24袋（100g/袋）,Pedigree,4.8,630,182.4,500,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
28,B09Y1R1GWL,宝路 小型犬牛肉片味湿粮包 天然成分 蛋白质纤维 24包（100g/包）,,4.8,917,182.4,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1R1GWL,False
29,B07TGKCWWP,Fancy Pets 狗狗一次性尿布 小号 | 超强吸收 | 12片 | 用于失禁、训练和发情期 | 舒适可调,,4.5,1442,131.53,,,,,,,,,,,https://www.amazon.com.mx/dp/B07TGKCWWP,False
30,B0CK32S653,Waggys 三文鱼小食，天然无谷物狗零食，100粒,Waggys,4.6,672,189.0,1000,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
31,B0153V3ZEI,Nupec 狗粮，成犬幼犬通用，含维生素E和硒，5kg装。,Nupec,4.8,9508,740.08,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
32,B0088LIINY,Earth Rated 宠物拾便袋，8卷共120只，薰衣草香味,Earth Rated,4.9,197346,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
33,B09WP12B7N,Pedigree 狗用软包，羊肉片口味，天然成分，富含蛋白质和纤维，24包，每包100g,Pedigree,4.8,801,182.4,400,亚马逊官方(上月购买量),2022-03-28,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WP12B7N,True
34,B01FKNX3FU,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FKNX3FU,False
35,B07PY5FGR1,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07PY5FGR1,False
36,B01FUDI7F6,Nupec 老年犬粮 15kg装,Nupec,4.8,5200,1999.0,800,亚马逊官方(上月购买量),2016-05-18,124,3,Amikoo Peek,第三方(墨西哥),墨西哥,"墨西哥/52927/墨西哥州/阿蒂萨潘·德萨拉戈萨/马林切 50, 圣米格尔·索奇曼加区",FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
37,B01FVRF920,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FVRF920,False
38,B075N8M4BQ,西莎狗粮包，菲力牛排原汁味，24包，每包75克。,Cesar,4.7,805,249.6,500,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
39,B07PSK15Y2,Nupec 小型犬老年犬干粮 - 1 x 8 kg,Nupec,4.8,4258,1399.0,900,亚马逊官方(上月购买量),2019-03-18,90,1,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘-德萨拉戈萨/马林切 50，圣米格尔索奇曼加街区,FBA,https://www.amazon.com.mx/dp/B07PSK15Y2,True
40,B08TGH9TLJ,狗窝，耐用舒适，柔软填充，尺寸颜色可选（小号，粉色/灰色）,PETS APPAREL HILLS,4.6,10429,269.1,100,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158号公寓202,FBA,https://www.amazon.com.mx/dp/B08TGH9TLJ,True
41,B01FUDI7OC,Nupec 体重控制犬粮，适合超重或肥胖犬只的营养配方，15公斤装。,Nupec,4.8,3932,2299.0,700,亚马逊官方(上月购买量),2016-05-18,124,3,Selectashop,第三方(墨西哥),墨西哥,MX/01729/CIUDAD DE MEXICO/CIUDAD DE MEXICO/ALCANTARILLA/DESIERTO DE LOS LEONES 5547 INT B605,,https://www.amazon.com.mx/dp/B01FUDI7OC,True
42,B016C6EOO8,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B016C6EOO8,False
43,B0CDYQ5BRL,普瑞纳Dog Chow多蛋白成犬粮全犬种牛肉鸡肉三文鱼猪肉火鸡味10kg,Dog Chow,4.9,386,452.0,,,2023-08-07,37,1,,,,,,https://www.amazon.com.mx/dp/B0CDYQ5BRL,True
44,B0GWHHR2P1,战术训练狗项圈 粉色 L码,DAQI,4.7,961,169.2,200,亚马逊官方(上月购买量),2022-04-03,53,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
45,B08JRVB4BH,Minino Plus 配方湿粮，金枪鱼肉口味，85克，灰色，24件装,LQNQ,4.8,568,239.0,600,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
46,B09232RF2N,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B09232RF2N,False
47,B0CDYPLFYG,普瑞纳Dog Chow 蛋白质精选 成犬 全体型 羊肉味 10kg,Dog Chow,4.8,400,452.0,300,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYPLFYG,True
48,B0DF4TZZ82,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DF4TZZ82,False
49,B07L9JHXJR,荒野盛宴太平洋溪流狗粮,Taste Of The Wild,4.6,6643,1648.0,1000,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
50,B07NSD6XW3,Nupec 小型犬老年犬干粮 2kg 1包,Nupec,4.9,2273,469.0,700,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
51,B0G5WB4WSW,小型犬猫胸背带牵引绳1.5米，透气网眼背心式，运动球类印花，可调节，舒适安全，日常散步适用（Z-红色，M）,SAN KARA,4.8,5,39.0,50,亚马逊官方(上月购买量),2025-12-09,9,6,SanKara Mexico,品牌方(中国),中国,中国/710075/陕西/西安/高新尊寓/9栋1907号,FBA,https://www.amazon.com.mx/dp/B0G5WB4WSW,True
52,B09WPP9GTN,宝路 小型犬湿粮包 羊肉味 含天然成分 蛋白质与纤维 24袋x100g,Pedigree,4.8,681,182.4,300,亚马逊官方(上月购买量),2022-03-28,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WPP9GTN,True
53,B0D81FN4SQ,Alimento Humedo para Perro Ganador Premium Cachorro Higado & Pavo,,4.6,72,365.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0D81FN4SQ,False
54,B08WLPDWV6,Barkys 狗零食饼干，含Omega 3和6，2.5kg,Cowjag,4.8,971,282.0,500,亚马逊官方(上月购买量),2021-02-15,67,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
55,B09Z6QHGTG,LED宠物指甲剪，照亮指甲和血线，安全修剪；超锋利刀片适合厚甲，快速感应防过度修剪，猫狗通用。,Elvess,4.6,1702,195.65,900,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
56,B08B1XMBV1,Medical Solutions 可调节伊丽莎白圈 犬猫通用 Fancy Pets 术后防舔抓伤口 3号（29厘米）,Fancy Pets,4.4,3068,114.12,100,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XMBV1,True
57,B003CLAJ1E,希尔思科学饮食小型迷你老年犬鸡肉味狗粮2公斤,Hill's Science Diet,4.8,3244,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
58,B018TYLZU2,Fancy Pets 狗狗训练仿真草垫 GDE | 带托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10094,529.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
59,B07BDX6TWS,Perfect Sense 小型成年犬狗粮 8kg - 100%天然，助消化，富含Omega 3,,4.7,848,919.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07BDX6TWS,False
60,B0855ND74T,"PetLovers Set de 600 Hojas Quita Pelusa para Ropa - Rodillo Quita Pelusa Extra Pegajoso, Rodillo Quita Pelos de Mascotas - Pack De 6",PetLovers,4.7,36834,479.0,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得斯堡/7901 第四街北 300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
61,B0CDYWTMRM,Purina Dog Chow 成犬全体型牛肉鸡肉味 18kg,Dog Chow,4.7,561,772.0,400,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
62,B01N30FZTO,Purina Dog Chow 幼犬粮 中大型犬 牛肉、鸡肉和水果味 7.5kg,Dog Chow,4.8,2231,336.0,800,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
63,B0723HRWJW,Nature's Miracle - Advanced - 犬用高级去渍除味酶解喷雾，清新香型，深层清洁，946毫升,,4.4,23476,299.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0723HRWJW,False
64,B08QJNMHLZ,Arm & Hammer 全面护理狗狗口腔套装 | 2.5盎司鸡肉味酵素狗牙膏、牙刷和指套刷 | 小苏打增强配方，清新口气，控制牙垢,Arm & Hammer,4.6,3344,125.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
