排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,Ganador Premium 狗干粮 15kg,Ganador,4.8,1697,655.45,5000,亚马逊官方(上月购买量),2024-05-09,27,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B08JSG74RV,Ganador高级超级食品20kg，中大型犬成犬粮,Ganador,4.6,2898,897.0,4000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
3,B00NABTG60,Amazon Basics 狗狗拾便袋 带分配器 黑色 600只（40卷） 升级防漏 无香 含牵引绳挂钩,Amazon Basics,4.9,235495,282.92,2000,亚马逊官方(上月购买量),2017-09-11,107,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
4,B0153V4AOM,Nupec 成犬狗粮，小型犬专用，含Omega 3和6，8kg装。,Nupec,4.8,15727,1192.0,4000,亚马逊官方(上月购买量),2015-09-01,131,1,GOLVIX,第三方(墨西哥),墨西哥,墨西哥/72380/普埃布拉/普埃布拉/圣巴巴拉北/东4街 No. 2617 仓库1,FBA,https://www.amazon.com.mx/dp/B0153V4AOM,True
5,B0CYXKNB1Y,MESVIER 犬用胸背带 大中小型犬通用 含1.5米牵引绳 可调节反光透气 防爆冲 遛狗旅行训练配件,MESVIER,4.7,9613,249.0,300,亚马逊官方(上月购买量),2024-04-13,28,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
6,B0CXYTC8WM,Ganador 犬用干粮 20kg,Ganador,4.7,1706,718.67,4000,亚马逊官方(上月购买量),2024-03-13,29,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
7,B0D43R8KKL,Fancy Pets MS 犬猫用三文鱼油 250ml - 含DHA和EPA的Omega-3 - 健康皮肤、亮泽毛发、强健免疫系统,Medical Solutions,4.5,2047,189.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
8,B0153V49XO,Nupec 成年小型犬粮，含Omega 3和6，2kg装。,Nupec,4.8,8512,368.15,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B01MQFPHMN,Ganador 高级小型犬成犬粮 20kg 黑色 包装可能不同,Ganador,4.7,2584,909.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
10,B0153V7ZTO,Purina Dog Chow 成犬中大型犬牛肉鸡肉味 7.5kg,Dog Chow,4.8,4112,336.0,2000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
11,B0CF4BLG83,Dogelthy Mobility 犬用关节保护粉 | 含葡萄糖胺、软骨素和II型胶原蛋白UCII，鱼肉味 270g,Dogelthy,4.6,2100,824.25,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
12,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬。包装可能有所不同。,Ganador,4.7,4779,906.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
13,B09R93SSD5,Purina Beneful 成年犬全犬种亮丽健康三文鱼味狗粮 10kg,Purina,4.8,4276,531.0,3000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
14,B018M8AR90,Dry Pet 狗狗训练垫 30片装,Dry Pet,4.6,3745,159.81,2000,亚马逊官方(上月购买量),2016-05-06,123,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
