排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,胜者高级干狗粮15kg,Ganador,4.8,1680,659.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0CYXKNB1Y,MESVIER 中小大型犬胸背带带1.5米牵引绳，可调节反光透气，防暴冲，适合散步、旅行、训练，狗狗配件,MESVIER,4.7,9571,249.0,400,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
3,B0153V4AOM,Nupec 狗粮，小型成年犬，含Omega-3和Omega-6，8公斤装。,Nupec,4.8,15722,1152.08,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
4,B00NABTG60,Amazon Basics 狗便袋，带分配器，黑色，600个（40卷），改进防漏，无香，含牵引夹,Amazon Basics,4.9,235323,262.87,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
5,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型成年犬粮,Ganador,4.6,2897,899.0,5000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
6,B01MQFPHMN,Ganador Premium 成年犬粮 20kg，小体型犬种，黑色，包装可能不同,Ganador,4.7,2584,888.0,4000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B0CXYTC8WM,Ganador 狗干粮 20kg,Ganador,4.7,1696,705.0,5000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
8,B0153V49XO,Nupec成年小型犬狗粮，含Omega 3和6，2公斤装,Nupec,4.8,8512,362.98,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B01N0AG6OF,Ganador优质幼犬粮20kg，中大型犬用，包装可能变化,Ganador,4.7,4785,868.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
10,B01N30FXOM,普瑞纳冠能成犬小型犬粮牛肉鸡肉味7.5公斤,Dog Chow,4.8,4912,336.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
11,B09R93SSD5,普瑞纳宝路成犬全犬种璀璨健康三文鱼口味10公斤,Purina,4.8,4299,553.0,3000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
12,B018M8AR90,Dry Pet 狗用训练垫 30片,Dry Pet,4.6,3744,159.81,1000,亚马逊官方(上月购买量),2016-05-06,123,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
13,B0D43R8KKL,Fancy Pets MS 三文鱼油犬猫通用250ml - 含DHA和EPA的Omega3 - 健康皮肤、亮泽毛发、强健免疫系统,Medical Solutions,4.5,2031,149.0,1000,亚马逊官方(上月购买量),2024-05-13,26,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
14,B0153V41AU,Nupec成年犬粮含Omega3和6 - 1包x15公斤,Nupec,4.8,7964,1729.0,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
15,B0153V7ZTO,冠能成年中大型犬粮牛肉鸡肉味7.5kg,Dog Chow,4.8,4113,336.0,2000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
16,B0CF63JSS9,Dogelthy 纯三文鱼油 450毫升 狗用Omega-3三文鱼油，每份含300毫克EPA+DHA 狗用鱼油补充剂 可用于干粮或生骨肉饮食,Dogelthy,4.7,3022,509.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安·德奥科坦/五月五日街15号内6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
17,B01FKNX3FU,获胜者成犬粮，小型犬，20公斤，蓝色,Ganador,4.8,1527,678.0,1000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
18,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护补充剂，含葡萄糖胺、软骨素和 II 型胶原蛋白 UCII 粉末，可加入狗粮或生骨肉饮食，270 克（鱼肉味）。,Dogelthy,4.6,2091,641.0,,,2023-08-09,35,4,,,,,,https://www.amazon.com.mx/dp/B0CF4BLG83,True
19,B07XZHXZW4,HI MULTI PRO 成年犬优质狗粮 25kg，含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6546,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,130,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/佩纳莫/KM 63 伊拉普阿托-拉彼达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
20,B003CL6Q84,希尔思科学饮食成年小型及迷你犬鸡肉味狗粮7kg，帮助建立长期健康基础，呵护皮肤和毛发,Hill's Science Diet,4.8,25351,960.0,1000,亚马逊官方(上月购买量),2013-07-08,157,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
21,B0B1W1ZZGQ,伊纳宝Churu猫咪奶油零食，4种金枪鱼口味混合，低卡路里，50支装，每支14克,INABA,4.9,1525,675.0,2000,亚马逊官方(上月购买量),2023-10-29,33,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
22,B09R916GQ3,普瑞纳Beneful成犬原味牛肉10kg,WeTap,4.8,2647,553.0,2000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
23,B0BBSG79MX,宝路高蛋白成年狗粮，牛肉鸡肉口味，24袋装，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1148,196.39,1000,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
24,B071HPBSHV,Amazon Basics 公狗尿布，30片装，小号，超吸收一次性包裹，安全贴合，防漏舒适,Amazon Basics,4.5,32202,471.08,600,亚马逊官方(上月购买量),2017-10-23,105,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
25,B07TGKCWWP,Dry Pet 狗用尿布 CH码 12片,Fancy Pets,4.5,1451,131.53,500,亚马逊官方(上月购买量),2019-06-25,85,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
26,B07PY5FGR1,Cloralex宠物除臭液 3.75升,Cloralex,4.8,2477,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
27,B0153V43UI,Nupec 成年犬粮，含Omega3和6，5公斤装,Nupec,4.8,4014,755.39,600,亚马逊官方(上月购买量),2015-09-01,131,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
28,B01FVRF920,Barkys 80136100614 肉干棒 1公斤 1件 小号,BARKYS,4.8,1560,199.0,2000,亚马逊官方(上月购买量),2016-05-19,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
29,B0971C67PW,Purina Fancy Feast 成猫小肉块牛肉味 85g×12包,WeTap,4.8,411,198.0,800,亚马逊官方(上月购买量),2021-06-10,61,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0971C67PW,True
30,B0153V3ZEI,Nupec 成犬及幼犬狗粮，含维生素E和硒，5kg装,Nupec,4.8,9502,723.0,400,亚马逊官方(上月购买量),2015-09-01,131,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
31,B01FUDI7F6,Nupec老年犬狗粮，15公斤装,Nupec,4.8,5195,1999.0,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Amikoo Peek,第三方,,,FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
32,B08NWZD6MS,Spring Blossoms - 猫狗专用2合1专业美容梳，轻松去除毛结和缠结，安全宠物刷（橙色）,Spring Blossoms,4.7,4256,297.99,700,亚马逊官方(上月购买量),2021-01-06,67,5,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
33,B08TH7LVQK,狗床，耐用舒适，柔软填充，尺寸颜色可选（小型，黑/灰）,PETS APPAREL HILLS,4.6,10385,266.11,100,亚马逊官方(上月购买量),2021-01-20,66,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158 室202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
34,B0118VV13O,希尔思天然训练软嚼零食，狗训练奖励，90克,Hill's,4.7,3894,82.5,500,亚马逊官方(上月购买量),2016-06-24,121,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
35,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪，无防腐剂无人造香精，狗狗奖励零食。幼犬、成犬、老年犬适用，每袋10只。,Dogelthy,4.4,75,210.0,300,亚马逊官方(上月购买量),2024-08-23,23,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安-德奥科坦/5月5日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
36,B09Y1R1GWL,宝路 小型犬牛肉片口味湿粮包 含天然成分、蛋白质和纤维 24包 每包100克,Pedigree,4.8,900,225.25,400,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
37,B0BQTFBXHP,希尔思科学饮食小型颗粒老年犬粮7岁以上鸡肉糙米味6.8公斤,Hill's Science Diet,4.7,476,1152.0,800,亚马逊官方(上月购买量),2022-12-22,43,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
38,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水垫，5层防漏快干设计，训练用，71 x 86厘米（超大号），60片装，蓝白双色,Amazon Basics,4.5,216928,839.9,300,亚马逊官方(上月购买量),2025-01-11,18,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
39,B01FUDI7OC,Nupec 体重控制狗粮，专为超重或肥胖犬只设计，15公斤装。,Nupec,4.8,3935,2199.0,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Selectashop,第三方,,,,https://www.amazon.com.mx/dp/B01FUDI7OC,True
40,B0GWHFXGK1,战术狗项圈，军用加厚尼龙材质带手柄，金属扣可调节训练项圈，舒适款（粉色，M）,DAQI,4.7,933,188.0,100,亚马逊官方(上月购买量),2022-04-03,52,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHFXGK1,True
41,B00EJXIZ60,Earth Rated 狗狗便便袋，120只装8卷，无味,Earth Rated,4.9,16946,134.25,1000,亚马逊官方(上月购买量),2014-02-23,149,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00EJXIZ60,True
42,B075N8M4BQ,Cesar 狗粮袋装，菲力牛排原汁口味，24袋，每袋75克,Cesar,4.7,795,220.0,400,亚马逊官方(上月购买量),2017-09-11,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
43,B0CK32S653,Waggys Bites 天然狗零食，柔软无谷物高蛋白，甘薯三文鱼味，美味健康，训练首选，100粒软嚼,Waggys,4.6,638,189.0,1000,亚马逊官方(上月购买量),2023-09-28,34,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
44,B0723HRWJW,Nature's Miracle - 狗狗污渍和气味去除剂 - 946毫升 - 先进配方 - 清洁最顽固污渍 - 中和气味 - 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23272,224.25,900,亚马逊官方(上月购买量),2017-06-29,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
45,B0B84V22ZJ,RENDIN 255 可生物降解狗袋，防漏且芳香，17卷+1分配器+1夹子,RENDIN,4.8,1753,175.12,500,亚马逊官方(上月购买量),,,4,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
46,B01M8G9HYE,"Nupec PENU7138 - AAAAAA 狗狗放松零食, 180克 (包装可能有所不同)",Nupec,4.6,5431,113.0,1000,亚马逊官方(上月购买量),2016-11-02,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
47,B0155E0168,Fancy Pets 不锈钢狗碗，8盎司/227克,Fancy Pets,4.7,6647,40.5,700,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
48,B0088LIINY,Earth Rated 狗便便袋，120个装，8卷，薰衣草香,Earth Rated,4.9,200774,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
49,B07NSD6XW3,Nupec 小型犬老年犬干粮，2公斤，1包,Nupec,4.9,2268,506.64,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
50,B09KQVCC67,自然奇迹狗尿清除剂Plus 946毫升,Nature's Miracle,4.4,4240,239.25,700,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
51,B09Z6QHGTG,LED灯宠物指甲剪：照亮指甲或血线，确保安全修剪。超锋利刀片适合厚指甲，快速感应防止剪过头。适用于狗和猫。,Elvess,4.7,1694,195.65,800,亚马逊官方(上月购买量),2022-04-29,51,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
