排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,Ganador Premium 干狗粮 15kg,Ganador,4.8,1662,659.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0153V4AOM,Nupec 狗粮，小型成年犬，含Omega 3和6，8公斤装,Nupec,4.8,15706,1182.23,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B08JSG74RV,Ganador Premium Superfoods 20千克，中大型成年犬粮,Ganador,4.6,2886,910.0,5000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
4,B00NABTG60,Amazon Basics 无香型狗屎袋，带分配器，黑色，600只（40卷），改进防漏，含牵引绳夹,Amazon Basics,4.9,249972,262.87,1000,亚马逊官方(上月购买量),2017-09-11,106,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
5,B09R93SSD5,宝路成年犬全犬种三文鱼口味健康光彩粮10kg,Purina,4.8,4289,563.0,3000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
6,B0CYXKNB1Y,MESVIER 中小大型犬胸背带+1.5米牵引绳，可调节反光透气防爆冲，适合散步旅行训练，狗狗配件,MESVIER,4.7,9525,249.0,400,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B01MQFPHMN,Ganador Premium 成年犬粮 20kg，小型犬，黑色。包装可能不同。,Ganador,4.7,2569,888.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
8,B0153V49XO,Nupec小型成犬狗粮，含Omega 3和6，2公斤装,Nupec,4.8,8504,355.18,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B0CXYTC8WM,Ganador干狗粮20kg,Ganador,4.7,1677,725.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
10,B01N0AG6OF,Ganador Premium幼犬粮20公斤，中大型犬适用，包装或有变化,Ganador,4.7,4770,888.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
11,B01N30FXOM,Purina Dog Chow 成犬粮迷你小型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4893,336.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
12,B018M8AR90,Dry Pet 狗狗训练垫 30片装,Dry Pet,4.6,3742,159.81,1000,亚马逊官方(上月购买量),2016-05-06,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
13,B0DM9Q93RR,Fancy Pets 三文鱼油 490ml，含Omega-3（DHA和EPA），促进皮肤健康、毛发亮丽、增强免疫力。,Medical Solutions,4.5,2011,259.0,1000,亚马逊官方(上月购买量),2024-11-07,20,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
14,B0153V41AU,Nupec成年犬粮含Omega 3和6 - 1包x15公斤,Nupec,4.8,7957,1728.98,4000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
