排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,Ganador Premium 狗干粮 15kg,Ganador,4.8,1655,660.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0153V4AOM,Nupec狗粮，小型犬成犬，含Omega 3和6，8kg装,Nupec,4.8,15697,1190.52,7000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型犬成犬粮,Ganador,4.6,2879,1079.0,5000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
4,B0CYXKNB1Y,MESVIER 狗胸背带 中大型小型通用 带1.5米牵引绳，可调节反光透气胸背，防拉扯，适合散步旅行训练,MESVIER,4.7,9500,249.0,400,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
5,B09R93SSD5,Purina Beneful 成年犬全犬种健康亮泽三文鱼味 10公斤,Purina,4.8,4285,527.2,3000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
6,B00NABTG60,Amazon Basics 狗便袋 带分配器 黑色 600个（40卷）升级防漏无香型 含牵引绳夹扣,Amazon Basics,4.9,249519,455.24,1000,亚马逊官方(上月购买量),2017-09-11,106,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00NABTG60,True
7,B0CXYTC8WM,赢家成犬干粮20kg,Ganador,4.7,1670,725.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
8,B0153V49XO,Nupec 成年小型犬狗粮，含Omega-3和Omega-6，2kg装,Nupec,4.8,8494,355.24,4000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B01N30FXOM,Purina Dog Chow成犬迷你小型犬粮牛肉鸡肉味7.5kg,Dog Chow,4.8,4890,349.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
10,B0153V41AU,Nupec 成年犬粮，含Omega 3和6，15公斤装,Nupec,4.8,7955,1726.92,3000,亚马逊官方(上月购买量),2015-09-01,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
11,B01MQFPHMN,Ganador Premium成犬粮20kg，小型犬，黑色包装，包装可能不同,Ganador,4.7,2564,1085.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
12,B018M8AR90,干宠物狗训练垫30片,Dry Pet,4.6,3741,159.81,1000,亚马逊官方(上月购买量),2016-05-06,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
13,B0153V7ZTO,Purina Dog Chow 成年中大型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4100,349.0,2000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
14,B0DM9Q93RR,Fancy Pets三文鱼油犬猫用 Medical Solutions 490毫升 | Omega 3含DHA和EPA | 健康皮肤、亮泽毛发、强免疫系统补充剂,Medical Solutions,4.5,1991,259.0,1000,亚马逊官方(上月购买量),2024-11-07,20,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
15,B003CL6Q84,希尔思科学膳食成年小型及迷你犬粮 鸡肉味 7kg，帮助构建长期健康基础，呵护皮肤与毛发,Hill's Science Diet,4.8,25245,960.0,1000,亚马逊官方(上月购买量),2013-07-08,156,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
16,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护补充剂，含葡萄糖胺、软骨素和II型胶原蛋白UCII粉末，可添加至狗粮或生骨肉饮食，270克，鱼肉味,Dogelthy,4.6,2080,939.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
17,B0CF63JSS9,Dogelthy纯三文鱼油450毫升，犬用Omega-3鱼油，每份含300毫克EPA+DHA，狗用鱼油补充剂，可加入狗粮或生骨肉饮食。,Dogelthy,4.7,2997,512.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B01N0AG6OF,Ganador Premium幼犬粮20kg，中大型犬。包装可能不同。,Ganador,4.7,4762,1085.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
19,B0B1W1ZZGQ,伊纳巴 Churu 猫条，混合四种金枪鱼口味，低热量，50支×14克,INABA,4.9,1488,680.0,2000,亚马逊官方(上月购买量),2023-10-29,32,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
20,B09R916GQ3,WeTap 冠能妙多乐成犬原味牛肉粮 10kg,WeTap,4.8,2636,529.0,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
21,B07XZHXZW4,HI MULTI PRO 优质成犬粮 25kg，含益生菌和高生物价蛋白质,HI MULTI PRO,4.6,6534,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,129,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/63公里 伊拉普阿托-拉彼达德公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
22,B0BBSK2RSM,宝路高蛋白成年犬粮，24袋，猪肉牛肉口味，每袋85克，含蛋白质、抗氧化剂及维生素E,Pedigree,4.8,615,196.45,500,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSK2RSM,True
23,B01FKNX3FU,Ganador 成年小型犬粮，20kg，蓝色,Ganador,4.8,1520,773.0,1000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
24,B071HPBSHV,亚马逊倍思公狗尿布，30片装，小号，超强吸收一次性防漏舒适安全贴合,Amazon Basics,4.5,32188,478.53,700,亚马逊官方(上月购买量),2017-10-23,105,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
