排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B0153V4AOM,Nupec成年小型犬狗粮，含Omega3和6，8公斤装。,Nupec,4.8,15714,1189.0,4000,亚马逊官方(上月购买量),2015-09-01,132,1,VETRIX,第三方(墨西哥),墨西哥,墨西哥/11530/墨西哥城/米格尔·伊达尔戈/波兰科第二区232号,FBA,https://www.amazon.com.mx/dp/B0153V4AOM,True
2,B0CYXKNB1Y,MESVIER 狗胸背带 大中小型犬通用 含1.5米牵引绳 可调节反光透气 防爆冲 散步旅行训练配件,MESVIER,4.7,9677,249.0,300,亚马逊官方(上月购买量),2024-04-13,28,52,MESVIER,品牌方(中国),中国,中国/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
3,B07DCJ8B3S,胜者高端全价狗粮15kg,,4.8,1725,726.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,False
4,B00NABTG60,Amazon Basics 狗便袋 带分配器 黑色 600只(40卷) 升级防漏 无香 附牵引绳夹扣,,4.9,235917,262.87,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
5,B09R93SSD5,普瑞纳宝能成犬粮 全犬种 三文鱼味 健康亮泽 10kg,Purina,4.8,4264,527.0,3000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
6,B01MQFPHMN,Ganador 高级成年犬粮 20kg 小型犬 黑色，包装或有不同。,Ganador,4.7,2585,956.0,3000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
7,B01N0AG6OF,Ganador Premium 幼犬粮 20 kg，适合中型和大型犬。包装可能有所不同。,,4.7,4787,909.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01N0AG6OF,False
8,B01N30FXOM,冠能小型犬成犬粮 迷你型 牛肉鸡肉味 7.5Kg,Dog Chow,4.8,4909,336.0,2000,亚马逊官方(上月购买量),2017-01-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
9,B08JSG74RV,Ganador 优质超级食品中大型犬成犬粮 20kg,Ganador,4.7,2897,1135.0,3000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
10,B07XZHXZW4,HI MULTI PRO 优质成年犬粮25kg 含益生菌与高生物价值蛋白质,HI MULTI PRO,4.6,6529,915.0,1000,亚马逊官方(上月购买量),2015-10-07,131,2,ALBAPESA,第三方(墨西哥),墨西哥,MX/36900/GUANAJUATO/PENJAMO/KM 63 CARRETERA IRAPUATO - LA PIEDAD,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
11,B0153V41AU,Nupec 成年犬粮含Omega-3和Omega-6 - 1包x15kg,,4.8,7940,1729.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V41AU,False
12,B0CXYTC8WM,胜者干狗粮20kg,Ganador,4.7,1726,701.0,2000,亚马逊官方(上月购买量),2024-03-13,29,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
13,B0DM9Q93RR,Fancy Pets Medical Solutions 犬猫三文鱼油 490ml | Omega-3含DHA/EPA | 皮肤健康、毛发亮泽、强健免疫力的营养补充剂,,4.5,2070,259.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DM9Q93RR,False
14,B0153V49XO,Nupec 小型犬成年犬狗粮，含Omega 3和6，2kg装。,Nupec,4.8,8510,404.6,3000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
15,B0153V7ZTO,Purina Dog Chow 成犬粮 中大型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4114,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
16,B0CF4BLG83,"Dogelthy Mobility Suplemento Condroprotector en Polvo para Perro | Con Glucosamina, Condroitina y Colageno Tipo 2 UCII, Sabor Pescado 270 g",,4.6,2098,938.96,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CF4BLG83,False
17,B0CF63JSS9,"Dogelthy 纯三文鱼油犬用Omega 3,6,9鱼油补充剂，每份含300毫克EPA和DHA",,4.7,3041,509.52,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CF63JSS9,False
18,B0B1W1ZZGQ,伊纳宝Churu猫用奶油零食，金枪鱼4口味混合，低卡路里，14g×50支,,4.9,1589,679.98,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,False
19,B09R916GQ3,Purina Beneful 成犬原味牛肉味10公斤,,4.8,2638,527.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B09R916GQ3,False
20,B01FKNX3FU,Ganador 成犬小型犬粮 20kg 蓝色,Ganador,4.8,1536,721.0,1000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
21,B0185OQ6VO,宠物干爽训练垫 50片,Dry Pet,4.6,3744,298.0,800,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
22,B003CL6Q84,希尔思科学饮食 小型迷你 成犬粮 鸡肉味 7kg,Hill's Science Diet,4.8,10746,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
23,B0153V43UI,Nupec 成犬狗粮，含Omega 3和6，5公斤装。,,4.8,4019,686.21,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V43UI,False
24,B0118VV13O,希尔思科学饮食 狗狗训练奖励零食 鸡肉味 90克,Hill's,4.7,3891,110.0,500,亚马逊官方(上月购买量),2016-06-24,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
25,B071HPBSHV,Amazon Basics 公狗纸尿裤 小号30片装 一次性超强吸收 安全贴合 防漏舒适,Amazon Basics,4.5,32196,468.83,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
26,B08TGH9TLJ,狗床，耐用舒适，柔软填充，尺寸颜色可选（小号，粉色/灰色）,PETS APPAREL HILLS,4.6,10420,269.1,100,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方,,,FBA,https://www.amazon.com.mx/dp/B08TGH9TLJ,True
27,B07PY5FGR1,Cloralex宠物除异味 3.75L,Cloralex,4.8,2498,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
28,B0F494MVYC,Ganador Premium三文鱼干狗粮20kg,Ganador,4.8,207,1035.0,600,亚马逊官方(上月购买量),2025-04-09,16,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
29,B07TGKCWWP,Fancy Pets 狗狗一次性纸尿裤 CH | 超强吸收 | 12片装 | 适用于失禁、训练和发情期 | 舒适可调节,Fancy Pets,4.5,1447,131.53,500,亚马逊官方(上月购买量),2019-06-25,86,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
30,B075N8M4BQ,西莎狗粮，菲力牛排原汁味，24袋，每袋75克,Cesar,4.7,802,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
31,B0153V3ZEI,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0153V3ZEI,False
32,B0CK32S653,Waggys 三文鱼粒，无谷物天然狗零食，100粒,Waggys,4.6,662,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
33,B0DF4TZZ82,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0DF4TZZ82,False
34,B01FUDI7OC,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01FUDI7OC,False
35,B0CDYQ5BRL,"Dog Chow Purina Multi Proteinas Adultos Todos los Tamaños Sabor Carne, Pollo, Salmón, Cerdo y Pavo 10Kg",Dog Chow,4.9,381,565.0,,,2023-08-07,36,1,,,,,,https://www.amazon.com.mx/dp/B0CDYQ5BRL,True
36,B0F96F3XWF,King Dog & Cat 狗狗训练垫 Clean Pet，40片，60 x 60厘米，6层超强吸收与卫生,King Dog & Cat,4.7,10,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,墨西哥/52764/墨西哥州/维克斯基卢坎德戈利亚多/赫苏斯德尔蒙特大道 39 2B层 赫苏斯德尔蒙特,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
37,B0BBSG79MX,宝路高蛋白成犬粮，牛肉鸡肉味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1169,223.6,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
38,B0088LIINY,Earth Rated 狗狗拾便袋，8卷共120只，薰衣草香味,Earth Rated,4.9,199758,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
39,B0CG2V5V19,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0CG2V5V19,False
40,B0BQTFBXHP,Hill's Science Diet 小颗粒老年犬鸡肉味狗粮6.8kg,Hill's Science Diet,4.7,479,1344.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
