排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
1,B07DCJ8B3S,赢家高级狗干粮15kg,Ganador,4.8,1668,659.0,5000,亚马逊官方(上月购买量),2024-05-09,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
2,B0153V4AOM,Nupec小型犬成年狗粮，含Omega 3和6，8公斤装,Nupec,4.8,15708,1152.24,7000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4AOM,True
3,B00NABTG60,Amazon Basics - 狗便袋，带分配器，黑色，600个（40卷），加强防漏，无香，含牵引绳夹,,4.9,235087,262.87,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NABTG60,False
4,B08JSG74RV,Ganador Premium Superfoods 20kg 中大型犬成年犬粮,Ganador,4.6,2889,910.0,4000,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
5,B01MQFPHMN,加纳多优等成犬粮20kg小型犬黑色，包装可能不同,Ganador,4.7,2570,888.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MQFPHMN,True
6,B0CYXKNB1Y,MESVIER 中小大型犬胸背带含1.5米牵引绳，可调节反光透气防爆冲，适合散步旅行训练,MESVIER,4.7,9533,249.0,400,亚马逊官方(上月购买量),2024-04-13,27,43,MESVIER,品牌方(中国),中国,CN/518104/广东/宝安区/深圳/民主社区蚝三民主丰泽园5、6、7、8、9栋7栋1402/沙井街道,FBA,https://www.amazon.com.mx/dp/B0CYXKNB1Y,True
7,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬适用。包装可能有所不同。,Ganador,4.7,4778,868.0,2000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
8,B0153V49XO,Nupec成年小型犬狗粮，含Omega3和6，2公斤装,Nupec,4.8,8505,355.18,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V49XO,True
9,B09R93SSD5,宝路Beneful成年犬全犬种健康光彩三文鱼味10公斤,Purina,4.8,4292,563.0,3000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R93SSD5,True
10,B0CXYTC8WM,胜者狗干粮20kg,Ganador,4.7,1680,725.0,4000,亚马逊官方(上月购买量),2024-03-13,28,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
11,B018M8AR90,宠物干爽训练垫30片装,Dry Pet,4.6,3742,159.81,1000,亚马逊官方(上月购买量),2016-05-06,122,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018M8AR90,True
12,B01N30FXOM,宝路普瑞纳成年小型犬粮牛肉鸡肉味7.5kg,Dog Chow,4.8,4897,336.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
13,B0153V41AU,Nupec成年犬粮含Omega 3和6 15kg装,Nupec,4.8,7958,1736.58,3000,亚马逊官方(上月购买量),2015-09-01,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
14,B0DM9Q93RR,Fancy Pets 三文鱼油 犬猫专用 Medical Solutions 490ml | Omega-3 含DHA和EPA | 护肤美毛增强免疫补充剂,Medical Solutions,4.5,2015,259.0,1000,亚马逊官方(上月购买量),2024-11-07,20,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
15,B0153V7ZTO,普瑞纳成年中大型犬狗粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4101,336.0,2000,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
16,B0155E0168,Fancy Pets不锈钢狗碗 8盎司/227克,Fancy Pets,4.7,6638,40.5,300,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
17,B07XZHXZW4,HI MULTI PRO 优质成年犬粮 25kg，含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6543,1154.0,1000,亚马逊官方(上月购买量),2015-10-07,129,3,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/佩尼亚莫/KM 63 伊拉普阿托-拉彼达公路,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
18,B0CF63JSS9,Dogelthy 纯三文鱼油 450ml，每份含300毫克EPA+DHA的狗狗Omega-3鱼油补充剂，适用于狗粮或生骨肉饮食。,Dogelthy,4.7,3008,579.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B003CL6Q84,希尔思科学饮食成年小型及迷你犬粮 鸡肉味7kg，有助于构建长期健康基础，呵护皮肤和毛发,Hill's Science Diet,4.8,25292,960.0,1000,亚马逊官方(上月购买量),2013-07-08,156,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
